"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal","raw_selected_L","raw_coverage","raw_power","raw_all_causal_covered","raw_mean_causal_pip","raw_minimum_causal_pip","fallback_used","ser_credible_set_size","ser_fit_seconds"
0.001,10000,5,5,100136,"oracle_lambda_profiled_eta0",0.001,3418.56785981673,3418.56785981673,1,-1.07336338406121,-1.07336338406121,0,"interior","interior",2666.75658078076,0,2,1,1,TRUE,0.781134677596378,0.562269355192757,TRUE,75,0.755000000000109,"23, 376",2,1,1,TRUE,0.781134677596378,0.562269355192757,FALSE,1,0.00399999999999956
0.01,20,3,1,100002,"joint_lambda_2x_eta0",0.01,2.28922843416336,4.57845686832671,2,-2.16751744107388,-1.47437026051394,0,"interior","upper",1749.40380461761,0,1,1,0.5,FALSE,0.487028826678439,0,TRUE,157,0.625999999999976,"222, 230",0,0,0,FALSE,0.0440124939895347,0.0232144304094715,TRUE,1,0.00400000000000134
0.01,20,3,1,100002,"joint_lambda_profiled_eta0",0.01,2.28922843416336,2.28922843416336,1,-2.16751744107388,-2.16751744107388,0,"interior","upper",1749.53382315732,0,1,1,0.5,FALSE,0.487028826678439,0,TRUE,115,0.440999999999974,"222, 230",0,0,0,FALSE,0.020784523157804,0.018469813819607,TRUE,1,0.00400000000000134
0.01,20,3,1,100002,"oracle_lambda_2x_eta0",0.01,2.28922843416336,4.57845686832671,2,-2.16751744107388,-1.47437026051394,0,"interior","upper",1749.40380461761,0,1,1,0.5,FALSE,0.487028826678439,0,TRUE,157,0.625999999999976,"222, 230",0,0,0,FALSE,0.0440124939895347,0.0232144304094715,TRUE,1,0.00400000000000134
0.01,20,3,1,100002,"oracle_lambda_profiled_eta0",0.01,2.28922843416336,2.28922843416336,1,-2.16751744107388,-2.16751744107388,0,"interior","upper",1749.53382315732,0,1,1,0.5,FALSE,0.487028826678439,0,TRUE,115,0.440999999999974,"222, 230",0,0,0,FALSE,0.020784523157804,0.018469813819607,TRUE,1,0.00400000000000134
0.01,20,3,2,100003,"joint_lambda_2x_eta0",0.01,8.81179862880274,17.6235972576055,2,-0.81964069680388,-0.126493516243935,0,"interior","upper",1739.01506608105,0,1,1,0.5,FALSE,0.298251157097682,5.99009730706257e-12,TRUE,102,0.859999999999957,"262, 268",0,0,0,FALSE,0.207818546785977,0.03861776278629,TRUE,2,0.00300000000000011
0.01,20,3,2,100003,"joint_lambda_profiled_eta0",0.01,8.81179862880274,8.81179862880274,1,-0.81964069680388,-0.81964069680388,0,"interior","upper",1740.03664684534,0,1,1,0.5,FALSE,0.298251157097682,5.99009730706257e-12,TRUE,194,0.742999999999995,"262, 268",0,0,0,FALSE,0.15744557170307,0.0785643269457631,TRUE,2,0.00300000000000011
0.01,20,3,2,100003,"oracle_lambda_2x_eta0",0.01,8.81179862880274,17.6235972576055,2,-0.81964069680388,-0.126493516243935,0,"interior","upper",1739.01506608105,0,1,1,0.5,FALSE,0.298251157097682,5.99009730706257e-12,TRUE,102,0.859999999999957,"262, 268",0,0,0,FALSE,0.207818546785977,0.03861776278629,TRUE,2,0.00300000000000011
0.01,20,3,2,100003,"oracle_lambda_profiled_eta0",0.01,8.81179862880274,8.81179862880274,1,-0.81964069680388,-0.81964069680388,0,"interior","upper",1740.03664684534,0,1,1,0.5,FALSE,0.298251157097682,5.99009730706257e-12,TRUE,194,0.742999999999995,"262, 268",0,0,0,FALSE,0.15744557170307,0.0785643269457631,TRUE,2,0.00300000000000011
0.01,20,3,3,100004,"joint_lambda_2x_eta0",0.01,2.1789688217636,4.3579376435272,2,-2.21688052620071,-1.52373334564077,0,"interior","upper",1786.16342907661,0,1,1,0.5,FALSE,0.49999958401147,3.46611087054249e-07,TRUE,120,0.615999999999985,"231, 273",0,0,0,FALSE,0.0420680834701317,0.0381815763661592,TRUE,1,0.00400000000000134
0.01,20,3,3,100004,"joint_lambda_profiled_eta0",0.01,2.1789688217636,2.1789688217636,1,-2.21688052620071,-2.21688052620071,0,"interior","upper",1786.34368967243,0,1,1,0.5,FALSE,0.49999958401147,3.46611087054249e-07,TRUE,119,0.477000000000032,"231, 273",0,0,0,FALSE,0.0206435496598862,0.0203171574943978,TRUE,1,0.00400000000000134
0.01,20,3,3,100004,"oracle_lambda_2x_eta0",0.01,2.1789688217636,4.3579376435272,2,-2.21688052620071,-1.52373334564077,0,"interior","upper",1786.16342907661,0,1,1,0.5,FALSE,0.49999958401147,3.46611087054249e-07,TRUE,120,0.615999999999985,"231, 273",0,0,0,FALSE,0.0420680834701317,0.0381815763661592,TRUE,1,0.00400000000000134
0.01,20,3,3,100004,"oracle_lambda_profiled_eta0",0.01,2.1789688217636,2.1789688217636,1,-2.21688052620071,-2.21688052620071,0,"interior","upper",1786.34368967243,0,1,1,0.5,FALSE,0.49999958401147,3.46611087054249e-07,TRUE,119,0.477000000000032,"231, 273",0,0,0,FALSE,0.0206435496598862,0.0203171574943978,TRUE,1,0.00400000000000134
0.01,20,3,4,100005,"joint_lambda_2x_eta0",0.01,2.1976900806496,4.39538016129921,2,-2.20832542812846,-1.51517824756851,0,"interior","upper",1738.55630913713,0,1,1,0.5,FALSE,0.499990412715657,0,TRUE,133,0.585000000000036,"238, 307",0,0,0,FALSE,0.0422592539492214,0.0188478372496442,TRUE,1,0.00299999999999834
0.01,20,3,4,100005,"joint_lambda_profiled_eta0",0.01,2.1976900806496,2.1976900806496,1,-2.20832542812846,-2.20832542812846,0,"interior","upper",1738.74004420766,0,1,1,0.5,FALSE,0.499990412715657,0,TRUE,113,0.437000000000012,"238, 307",0,0,0,FALSE,0.0229876774201503,0.0185804482774087,TRUE,1,0.00299999999999834
0.01,20,3,4,100005,"oracle_lambda_2x_eta0",0.01,2.1976900806496,4.39538016129921,2,-2.20832542812846,-1.51517824756851,0,"interior","upper",1738.55630913713,0,1,1,0.5,FALSE,0.499990412715657,0,TRUE,133,0.585000000000036,"238, 307",0,0,0,FALSE,0.0422592539492214,0.0188478372496442,TRUE,1,0.00299999999999834
0.01,20,3,4,100005,"oracle_lambda_profiled_eta0",0.01,2.1976900806496,2.1976900806496,1,-2.20832542812846,-2.20832542812846,0,"interior","upper",1738.74004420766,0,1,1,0.5,FALSE,0.499990412715657,0,TRUE,113,0.437000000000012,"238, 307",0,0,0,FALSE,0.0229876774201503,0.0185804482774087,TRUE,1,0.00299999999999834
0.01,20,3,5,100006,"joint_lambda_2x_eta0",0.01,16.5401611867784,33.0803223735568,2,-0.189940838735168,0.503206341824778,0,"interior","upper",1840.91794174671,0,1,1,0.5,FALSE,0.07392852003953,0,TRUE,58,0.448000000000036,"189, 233",1,1,0.5,FALSE,0.187230106994592,0.00795314263941405,TRUE,2,0.00400000000000134
0.01,20,3,5,100006,"joint_lambda_profiled_eta0",0.01,16.5401611867784,16.5401611867784,1,-0.189940838735168,-0.189940838735168,0,"interior","upper",1843.20396331047,0,1,1,0.5,FALSE,0.07392852003953,0,TRUE,102,0.383000000000038,"189, 233",1,1,0.5,FALSE,0.161889348794599,0.00794178319082595,TRUE,2,0.00400000000000134
0.01,20,3,5,100006,"oracle_lambda_2x_eta0",0.01,16.5401611867784,33.0803223735568,2,-0.189940838735168,0.503206341824778,0,"interior","upper",1840.91794174671,0,1,1,0.5,FALSE,0.07392852003953,0,TRUE,58,0.448000000000036,"189, 233",1,1,0.5,FALSE,0.187230106994592,0.00795314263941405,TRUE,2,0.00400000000000134
0.01,20,3,5,100006,"oracle_lambda_profiled_eta0",0.01,16.5401611867784,16.5401611867784,1,-0.189940838735168,-0.189940838735168,0,"interior","upper",1843.20396331047,0,1,1,0.5,FALSE,0.07392852003953,0,TRUE,102,0.383000000000038,"189, 233",1,1,0.5,FALSE,0.161889348794599,0.00794178319082595,TRUE,2,0.00400000000000134
0.01,43,3,1,100007,"joint_lambda_2x_eta0",0.01,15.9511938468774,31.9023876937549,2,-0.991666439929771,-0.298519259369826,0,"interior","upper",1931.82647540082,0,1,1,0.5,FALSE,0.499999999991078,3.46076833857012e-10,TRUE,99,0.454000000000008,"97, 283",1,1,0.5,FALSE,0.507153169829718,0.0184610427029264,TRUE,1,0.00400000000000134
0.01,43,3,1,100007,"joint_lambda_profiled_eta0",0.01,15.9511938468774,15.9511938468774,1,-0.991666439929771,-0.991666439929771,0,"interior","upper",1933.65220471954,0,1,1,0.5,FALSE,0.499999999991078,3.46076833857012e-10,TRUE,87,0.342999999999961,"97, 283",0,0,0,FALSE,0.478790459995103,0.0427842871554214,TRUE,1,0.00400000000000134
0.01,43,3,1,100007,"oracle_lambda_2x_eta0",0.01,15.9511938468774,31.9023876937549,2,-0.991666439929771,-0.298519259369826,0,"interior","upper",1931.82647540082,0,1,1,0.5,FALSE,0.499999999991078,3.46076833857012e-10,TRUE,99,0.454000000000008,"97, 283",1,1,0.5,FALSE,0.507153169829718,0.0184610427029264,TRUE,1,0.00400000000000134
0.01,43,3,1,100007,"oracle_lambda_profiled_eta0",0.01,15.9511938468774,15.9511938468774,1,-0.991666439929771,-0.991666439929771,0,"interior","upper",1933.65220471954,0,1,1,0.5,FALSE,0.499999999991078,3.46076833857012e-10,TRUE,87,0.342999999999961,"97, 283",0,0,0,FALSE,0.478790459995103,0.0427842871554214,TRUE,1,0.00400000000000134
0.01,43,3,2,100008,"joint_lambda_2x_eta0",0.01,27.3564198714083,54.7128397428166,2,-0.452248884154374,0.240898296405571,0,"interior","upper",1968.87205570714,0,1,1,0.5,FALSE,0.392372835032458,0,TRUE,57,0.31800000000004,"53, 496",1,1,0.5,FALSE,0.292096355994712,0.0150027133149432,TRUE,2,0.00399999999999956
0.01,43,3,2,100008,"joint_lambda_profiled_eta0",0.01,27.3564198714083,27.3564198714083,1,-0.452248884154374,-0.452248884154374,0,"interior","upper",1971.80370224821,0,1,1,0.5,FALSE,0.392372835032458,0,TRUE,67,0.254000000000019,"53, 496",1,1,0.5,FALSE,0.274692124955309,0.0081564729850897,TRUE,2,0.00399999999999956
0.01,43,3,2,100008,"oracle_lambda_2x_eta0",0.01,27.3564198714083,54.7128397428166,2,-0.452248884154374,0.240898296405571,0,"interior","upper",1968.87205570714,0,1,1,0.5,FALSE,0.392372835032458,0,TRUE,57,0.31800000000004,"53, 496",1,1,0.5,FALSE,0.292096355994712,0.0150027133149432,TRUE,2,0.00399999999999956
0.01,43,3,2,100008,"oracle_lambda_profiled_eta0",0.01,27.3564198714083,27.3564198714083,1,-0.452248884154374,-0.452248884154374,0,"interior","upper",1971.80370224821,0,1,1,0.5,FALSE,0.392372835032458,0,TRUE,67,0.254000000000019,"53, 496",1,1,0.5,FALSE,0.274692124955309,0.0081564729850897,TRUE,2,0.00399999999999956
0.01,43,3,3,100009,"joint_lambda_2x_eta0",0.01,32.221757204311,64.4435144086221,2,-0.288558201743746,0.4045889788162,0,"interior","upper",2023.36578073919,0,1,1,0.5,FALSE,0.5,0,TRUE,73,0.425999999999988,"472, 498",1,1,0.5,FALSE,0.509387465280722,0.0187749305622346,TRUE,1,0.00300000000000011
0.01,43,3,3,100009,"joint_lambda_profiled_eta0",0.01,32.221757204311,32.221757204311,1,-0.288558201743746,-0.288558201743746,0,"interior","upper",2026.8043689271,0,1,1,0.5,FALSE,0.5,0,TRUE,65,0.343999999999994,"472, 498",1,1,0.5,FALSE,0.50418474432765,0.00836949139955978,TRUE,1,0.00300000000000011
0.01,43,3,3,100009,"oracle_lambda_2x_eta0",0.01,32.221757204311,64.4435144086221,2,-0.288558201743746,0.4045889788162,0,"interior","upper",2023.36578073919,0,1,1,0.5,FALSE,0.5,0,TRUE,73,0.425999999999988,"472, 498",1,1,0.5,FALSE,0.509387465280722,0.0187749305622346,TRUE,1,0.00300000000000011
0.01,43,3,3,100009,"oracle_lambda_profiled_eta0",0.01,32.221757204311,32.221757204311,1,-0.288558201743746,-0.288558201743746,0,"interior","upper",2026.8043689271,0,1,1,0.5,FALSE,0.5,0,TRUE,65,0.343999999999994,"472, 498",1,1,0.5,FALSE,0.50418474432765,0.00836949139955978,TRUE,1,0.00300000000000011
0.01,43,3,4,100010,"joint_lambda_2x_eta0",0.01,30.4653863327357,60.9307726654715,2,-0.344608950874241,0.348538229685704,0,"interior","upper",2039.08871983376,0,1,1,0.5,FALSE,0.499322597533813,8.99280649946377e-15,TRUE,54,0.348000000000013,"110, 251",1,1,0.5,FALSE,0.462109381433858,0.0393378649367763,TRUE,1,0.00399999999999956
0.01,43,3,4,100010,"joint_lambda_profiled_eta0",0.01,30.4653863327357,30.4653863327357,1,-0.344608950874241,-0.344608950874241,0,"interior","upper",2042.07464680333,0,1,1,0.5,FALSE,0.499322597533813,8.99280649946377e-15,TRUE,71,0.283000000000015,"110, 251",1,1,0.5,FALSE,0.391274371469806,0.00869336680320543,TRUE,1,0.00399999999999956
0.01,43,3,4,100010,"oracle_lambda_2x_eta0",0.01,30.4653863327357,60.9307726654715,2,-0.344608950874241,0.348538229685704,0,"interior","upper",2039.08871983376,0,1,1,0.5,FALSE,0.499322597533813,8.99280649946377e-15,TRUE,54,0.348000000000013,"110, 251",1,1,0.5,FALSE,0.462109381433858,0.0393378649367763,TRUE,1,0.00399999999999956
0.01,43,3,4,100010,"oracle_lambda_profiled_eta0",0.01,30.4653863327357,30.4653863327357,1,-0.344608950874241,-0.344608950874241,0,"interior","upper",2042.07464680333,0,1,1,0.5,FALSE,0.499322597533813,8.99280649946377e-15,TRUE,71,0.283000000000015,"110, 251",1,1,0.5,FALSE,0.391274371469806,0.00869336680320543,TRUE,1,0.00399999999999956
0.01,43,3,5,100011,"joint_lambda_2x_eta0",0.01,36.5212580074816,73.0425160149631,2,-0.163305613476797,0.529841567083148,0,"interior","upper",2080.09054625291,0,1,1,0.5,FALSE,0.0754541853841769,2.04281036531029e-14,TRUE,31,0.356999999999971,"252, 404",1,1,0.5,FALSE,0.188648429951136,0.0163773541837819,TRUE,2,0.00300000000000011
0.01,43,3,5,100011,"joint_lambda_profiled_eta0",0.01,36.5212580074816,36.5212580074816,1,-0.163305613476797,-0.163305613476797,0,"interior","upper",2083.57731087326,0,1,1,0.5,FALSE,0.0754541853841769,2.04281036531029e-14,TRUE,82,0.322000000000003,"252, 404",1,1,0.5,FALSE,0.211006426723627,0.00859539270438425,TRUE,2,0.00300000000000011
0.01,43,3,5,100011,"oracle_lambda_2x_eta0",0.01,36.5212580074816,73.0425160149631,2,-0.163305613476797,0.529841567083148,0,"interior","upper",2080.09054625291,0,1,1,0.5,FALSE,0.0754541853841769,2.04281036531029e-14,TRUE,31,0.356999999999971,"252, 404",1,1,0.5,FALSE,0.188648429951136,0.0163773541837819,TRUE,2,0.00300000000000011
0.01,43,3,5,100011,"oracle_lambda_profiled_eta0",0.01,36.5212580074816,36.5212580074816,1,-0.163305613476797,-0.163305613476797,0,"interior","upper",2083.57731087326,0,1,1,0.5,FALSE,0.0754541853841769,2.04281036531029e-14,TRUE,82,0.322000000000003,"252, 404",1,1,0.5,FALSE,0.211006426723627,0.00859539270438425,TRUE,2,0.00300000000000011
0.01,95,3,1,100012,"joint_lambda_2x_eta0",0.01,38.0271730933848,76.0543461867696,2,-0.915575906018181,-0.222428725458236,0,"interior","upper",2167.88367325611,0,1,1,0.5,FALSE,0.498521500629696,1.98709033671918e-08,TRUE,88,0.20999999999998,"311, 321",1,1,0.5,FALSE,0.721922147196908,0.501126659855933,TRUE,1,0.00399999999999956
0.01,95,3,1,100012,"joint_lambda_profiled_eta0",0.01,38.0271730933848,38.0271730933848,1,-0.915575906018181,-0.915575906018181,0,"interior","upper",2169.12252768325,0,1,1,0.5,FALSE,0.498521500629696,1.98709033671918e-08,TRUE,28,0.10899999999998,"311, 321",1,1,0.5,FALSE,0.417196761776706,0.0150361129470823,TRUE,1,0.00399999999999956
0.01,95,3,1,100012,"oracle_lambda_2x_eta0",0.01,38.0271730933848,76.0543461867696,2,-0.915575906018181,-0.222428725458236,0,"interior","upper",2167.88367325611,0,1,1,0.5,FALSE,0.498521500629696,1.98709033671918e-08,TRUE,88,0.20999999999998,"311, 321",1,1,0.5,FALSE,0.721922147196908,0.501126659855933,TRUE,1,0.00399999999999956
0.01,95,3,1,100012,"oracle_lambda_profiled_eta0",0.01,38.0271730933848,38.0271730933848,1,-0.915575906018181,-0.915575906018181,0,"interior","upper",2169.12252768325,0,1,1,0.5,FALSE,0.498521500629696,1.98709033671918e-08,TRUE,28,0.10899999999998,"311, 321",1,1,0.5,FALSE,0.417196761776706,0.0150361129470823,TRUE,1,0.00399999999999956
0.01,95,3,2,100013,"joint_lambda_2x_eta0",0.01,55.151153152313,110.302306304626,2,-0.543799236739518,0.149347943820428,0,"interior","upper",2118.49544322669,0,1,1,0.5,FALSE,0.483054427326697,0,TRUE,78,0.22199999999998,"215, 319",1,1,0.5,FALSE,0.502228184478571,0.488874335097809,TRUE,1,0.00399999999999956
0.01,95,3,2,100013,"joint_lambda_profiled_eta0",0.01,55.151153152313,55.151153152313,1,-0.543799236739518,-0.543799236739518,0,"interior","upper",2119.84085305737,0,1,1,0.5,FALSE,0.483054427326697,0,TRUE,35,0.134000000000015,"215, 319",1,1,0.5,FALSE,0.203667204636764,0.0124379706112256,TRUE,1,0.00399999999999956
0.01,95,3,2,100013,"oracle_lambda_2x_eta0",0.01,55.151153152313,110.302306304626,2,-0.543799236739518,0.149347943820428,0,"interior","upper",2118.49544322669,0,1,1,0.5,FALSE,0.483054427326697,0,TRUE,78,0.22199999999998,"215, 319",1,1,0.5,FALSE,0.502228184478571,0.488874335097809,TRUE,1,0.00399999999999956
0.01,95,3,2,100013,"oracle_lambda_profiled_eta0",0.01,55.151153152313,55.151153152313,1,-0.543799236739518,-0.543799236739518,0,"interior","upper",2119.84085305737,0,1,1,0.5,FALSE,0.483054427326697,0,TRUE,35,0.134000000000015,"215, 319",1,1,0.5,FALSE,0.203667204636764,0.0124379706112256,TRUE,1,0.00399999999999956
0.01,95,3,3,100014,"joint_lambda_2x_eta0",0.01,50.0172090916565,100.034418183313,2,-0.641509763556245,0.0516374170037004,0,"interior","upper",2082.34260083538,0,1,1,0.5,FALSE,0.489091818472775,0,TRUE,31,0.191000000000031,"330, 497",1,1,0.5,FALSE,0.416930513239743,0.0608194281617619,TRUE,1,0.00300000000000011
0.01,95,3,3,100014,"joint_lambda_profiled_eta0",0.01,50.0172090916565,50.0172090916565,1,-0.641509763556245,-0.641509763556245,0,"interior","upper",2086.16944941952,0,1,1,0.5,FALSE,0.489091818472775,0,TRUE,39,0.156000000000006,"330, 497",1,1,0.5,FALSE,0.351544238638563,0.00962387257718833,TRUE,1,0.00300000000000011
0.01,95,3,3,100014,"oracle_lambda_2x_eta0",0.01,50.0172090916565,100.034418183313,2,-0.641509763556245,0.0516374170037004,0,"interior","upper",2082.34260083538,0,1,1,0.5,FALSE,0.489091818472775,0,TRUE,31,0.191000000000031,"330, 497",1,1,0.5,FALSE,0.416930513239743,0.0608194281617619,TRUE,1,0.00300000000000011
0.01,95,3,3,100014,"oracle_lambda_profiled_eta0",0.01,50.0172090916565,50.0172090916565,1,-0.641509763556245,-0.641509763556245,0,"interior","upper",2086.16944941952,0,1,1,0.5,FALSE,0.489091818472775,0,TRUE,39,0.156000000000006,"330, 497",1,1,0.5,FALSE,0.351544238638563,0.00962387257718833,TRUE,1,0.00300000000000011
0.01,95,3,4,100015,"joint_lambda_2x_eta0",0.01,39.6333174294581,79.2666348589162,2,-0.874206777847232,-0.181059597287287,0,"interior","upper",2087.43520857415,0,1,1,0.5,FALSE,0.395492633180486,0,TRUE,76,0.230999999999995,"265, 292",1,1,0.5,FALSE,0.514922284811963,0.492082228276224,TRUE,2,0.00300000000000011
0.01,95,3,4,100015,"joint_lambda_profiled_eta0",0.01,39.6333174294581,39.6333174294581,1,-0.874206777847232,-0.874206777847232,0,"interior","upper",2086.06736409914,0,1,1,0.5,FALSE,0.395492633180486,0,TRUE,36,0.146000000000015,"265, 292",1,1,0.5,FALSE,0.257902699843812,0.0137215248127823,TRUE,2,0.00300000000000011
0.01,95,3,4,100015,"oracle_lambda_2x_eta0",0.01,39.6333174294581,79.2666348589162,2,-0.874206777847232,-0.181059597287287,0,"interior","upper",2087.43520857415,0,1,1,0.5,FALSE,0.395492633180486,0,TRUE,76,0.230999999999995,"265, 292",1,1,0.5,FALSE,0.514922284811963,0.492082228276224,TRUE,2,0.00300000000000011
0.01,95,3,4,100015,"oracle_lambda_profiled_eta0",0.01,39.6333174294581,39.6333174294581,1,-0.874206777847232,-0.874206777847232,0,"interior","upper",2086.06736409914,0,1,1,0.5,FALSE,0.395492633180486,0,TRUE,36,0.146000000000015,"265, 292",1,1,0.5,FALSE,0.257902699843812,0.0137215248127823,TRUE,2,0.00300000000000011
0.01,95,3,5,100016,"joint_lambda_2x_eta0",0.01,47.0897811292237,94.1795622584474,2,-0.701820875280626,-0.00867369472068091,0,"interior","upper",2138.87046289356,0,1,1,0.5,FALSE,0.498587215154835,0,TRUE,55,0.297000000000025,"71, 260",1,1,0.5,FALSE,0.528269102776458,0.154257019434247,TRUE,1,0.00300000000000011
0.01,95,3,5,100016,"joint_lambda_profiled_eta0",0.01,47.0897811292237,47.0897811292237,1,-0.701820875280626,-0.701820875280626,0,"interior","upper",2141.50830382855,0,1,1,0.5,FALSE,0.498587215154835,0,TRUE,60,0.235000000000014,"71, 260",1,1,0.5,FALSE,0.427284133175765,0.0178539674727521,TRUE,1,0.00300000000000011
0.01,95,3,5,100016,"oracle_lambda_2x_eta0",0.01,47.0897811292237,94.1795622584474,2,-0.701820875280626,-0.00867369472068091,0,"interior","upper",2138.87046289356,0,1,1,0.5,FALSE,0.498587215154835,0,TRUE,55,0.297000000000025,"71, 260",1,1,0.5,FALSE,0.528269102776458,0.154257019434247,TRUE,1,0.00300000000000011
0.01,95,3,5,100016,"oracle_lambda_profiled_eta0",0.01,47.0897811292237,47.0897811292237,1,-0.701820875280626,-0.701820875280626,0,"interior","upper",2141.50830382855,0,1,1,0.5,FALSE,0.498587215154835,0,TRUE,60,0.235000000000014,"71, 260",1,1,0.5,FALSE,0.427284133175765,0.0178539674727521,TRUE,1,0.00300000000000011
0.01,206,3,1,100017,"joint_lambda_2x_eta0",0.01,199.201339460047,398.402678920093,2,-0.033560099464669,0.659587081095276,0,"interior","upper",2265.85461403337,0,2,1,1,TRUE,0.838589298016402,0.67717860144052,TRUE,75,0.468999999999994,"72, 351",2,1,1,TRUE,0.838589298016402,0.67717860144052,FALSE,1,0.00399999999999956
0.01,206,3,1,100017,"joint_lambda_profiled_eta0",0.01,199.201339460047,199.201339460047,1,-0.033560099464669,-0.033560099464669,0,"interior","upper",2271.32812084304,0,2,1,1,TRUE,0.812684415366319,0.625369300716232,TRUE,101,0.384999999999991,"72, 351",2,1,1,TRUE,0.812684415366319,0.625369300716232,FALSE,1,0.00399999999999956
0.01,206,3,1,100017,"oracle_lambda_2x_eta0",0.01,199.201339460047,398.402678920093,2,-0.033560099464669,0.659587081095276,0,"interior","upper",2265.85461403337,0,2,1,1,TRUE,0.838589298016402,0.67717860144052,TRUE,75,0.468999999999994,"72, 351",2,1,1,TRUE,0.838589298016402,0.67717860144052,FALSE,1,0.00399999999999956
0.01,206,3,1,100017,"oracle_lambda_profiled_eta0",0.01,199.201339460047,199.201339460047,1,-0.033560099464669,-0.033560099464669,0,"interior","upper",2271.32812084304,0,2,1,1,TRUE,0.812684415366319,0.625369300716232,TRUE,101,0.384999999999991,"72, 351",2,1,1,TRUE,0.812684415366319,0.625369300716232,FALSE,1,0.00399999999999956
0.01,206,3,2,100018,"joint_lambda_2x_eta0",0.01,109.309217386852,218.618434773704,2,-0.633695446084513,0.0594517344754326,0,"interior","upper",2239.99140337427,0,1,1,0.5,FALSE,0.499971788515265,0,TRUE,89,0.178000000000054,"45, 145",1,1,0.5,FALSE,0.881917748592406,0.769657142642592,TRUE,1,0.00300000000000011
0.01,206,3,2,100018,"joint_lambda_profiled_eta0",0.01,109.309217386852,109.309217386852,1,-0.633695446084513,-0.633695446084513,0,"interior","upper",2243.45369094548,0,1,1,0.5,FALSE,0.499971788515265,0,TRUE,20,0.0740000000000123,"45, 145",1,1,0.5,FALSE,0.500107207314243,0.0166814320528668,TRUE,1,0.00300000000000011
0.01,206,3,2,100018,"oracle_lambda_2x_eta0",0.01,109.309217386852,218.618434773704,2,-0.633695446084513,0.0594517344754326,0,"interior","upper",2239.99140337427,0,1,1,0.5,FALSE,0.499971788515265,0,TRUE,89,0.178000000000054,"45, 145",1,1,0.5,FALSE,0.881917748592406,0.769657142642592,TRUE,1,0.00300000000000011
0.01,206,3,2,100018,"oracle_lambda_profiled_eta0",0.01,109.309217386852,109.309217386852,1,-0.633695446084513,-0.633695446084513,0,"interior","upper",2243.45369094548,0,1,1,0.5,FALSE,0.499971788515265,0,TRUE,20,0.0740000000000123,"45, 145",1,1,0.5,FALSE,0.500107207314243,0.0166814320528668,TRUE,1,0.00300000000000011
0.01,206,3,3,100019,"joint_lambda_2x_eta0",0.01,231.108442555016,462.216885110031,2,0.115010879865948,0.808158060425893,0,"interior","upper",2313.32846571942,0,1,1,0.5,FALSE,0.324519442617224,0,TRUE,9,0.0720000000000027,"96, 161",1,1,0.5,FALSE,0.314320562116324,0.0231761268595198,TRUE,2,0.00399999999999956
0.01,206,3,3,100019,"joint_lambda_profiled_eta0",0.01,231.108442555016,231.108442555016,1,0.115010879865948,0.115010879865948,0,"interior","upper",2317.38448666573,0,1,1,0.5,FALSE,0.324519442617224,0,TRUE,17,0.0610000000000355,"96, 161",1,1,0.5,FALSE,0.297558562636585,0.0114177400027859,TRUE,2,0.00399999999999956
0.01,206,3,3,100019,"oracle_lambda_2x_eta0",0.01,231.108442555016,462.216885110031,2,0.115010879865948,0.808158060425893,0,"interior","upper",2313.32846571942,0,1,1,0.5,FALSE,0.324519442617224,0,TRUE,9,0.0720000000000027,"96, 161",1,1,0.5,FALSE,0.314320562116324,0.0231761268595198,TRUE,2,0.00399999999999956
0.01,206,3,3,100019,"oracle_lambda_profiled_eta0",0.01,231.108442555016,231.108442555016,1,0.115010879865948,0.115010879865948,0,"interior","upper",2317.38448666573,0,1,1,0.5,FALSE,0.324519442617224,0,TRUE,17,0.0610000000000355,"96, 161",1,1,0.5,FALSE,0.297558562636585,0.0114177400027859,TRUE,2,0.00399999999999956
0.01,206,3,4,100020,"joint_lambda_2x_eta0",0.01,122.733984089212,245.467968178425,2,-0.517856886479296,0.175290294080649,0,"interior","upper",2262.42392027815,0,1,1,0.5,FALSE,0.49999999999987,0,TRUE,39,0.112999999999943,"62, 367",1,1,0.5,FALSE,0.697741594569826,0.395483191500997,TRUE,1,0.00399999999999956
0.01,206,3,4,100020,"joint_lambda_profiled_eta0",0.01,122.733984089212,122.733984089212,1,-0.517856886479296,-0.517856886479296,0,"interior","upper",2265.91072172555,0,1,1,0.5,FALSE,0.49999999999987,0,TRUE,19,0.06899999999996,"62, 367",1,1,0.5,FALSE,0.509221207608145,0.0184425526643885,TRUE,1,0.00399999999999956
0.01,206,3,4,100020,"oracle_lambda_2x_eta0",0.01,122.733984089212,245.467968178425,2,-0.517856886479296,0.175290294080649,0,"interior","upper",2262.42392027815,0,1,1,0.5,FALSE,0.49999999999987,0,TRUE,39,0.112999999999943,"62, 367",1,1,0.5,FALSE,0.697741594569826,0.395483191500997,TRUE,1,0.00399999999999956
