"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,206,3,3,100019,"corrected_2x_eta0",0.01,231.108442555016,462.216885110031,2,0.115010879865948,0.808158060425893,0,"interior",2313.32846571942,0,1,1,0.5,FALSE,0.314320562116324,0.0231761268595198,TRUE,9,0.0720000000000027,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",1e-05,2,2,1,-4.63472898822964,-4.63472898822964,-6.90775527898214,"lower",1499.01291546118,-818.37157120455,0,0,0,FALSE,0.0860170273960527,0.00820484056335236,TRUE,452,1.86499999999995,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",1e-04,4.20605977539124,4.20605977539124,1,-3.89134987967681,-3.89134987967681,-4.60517018598809,"interior",1933.57099763151,-383.813489034216,1,1,0.5,FALSE,0.127464050006205,0.0079662806060623,TRUE,343,1.36900000000003,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.001,34.1837647336521,34.1837647336521,1,-1.79612535282434,-1.79612535282434,-2.30258509299405,"interior",2219.24161405585,-98.1428726098829,1,1,0.5,FALSE,0.25268667415987,0.0080153116434204,TRUE,77,0.298999999999978,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.002,58.3332863980855,58.3332863980855,1,-1.26170328813875,-1.26170328813875,-1.6094379124341,"interior",2269.6553250527,-47.729161613026,1,1,0.5,FALSE,0.269501744208496,0.00808354183497428,TRUE,78,0.298000000000002,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.004,100.874065816206,100.874065816206,1,-0.714003303048243,-0.714003303048243,-0.916290731874155,"interior",2302.62491696698,-14.7595696987514,1,1,0.5,FALSE,0.280857955590063,0.00825893584813442,TRUE,76,0.289000000000044,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.006,142.08984857509,142.08984857509,1,-0.371416574837326,-0.371416574837326,-0.510825623765991,"interior",2313.33189418742,-4.05259247830963,1,1,0.5,FALSE,0.287391639463976,0.00858317058745472,TRUE,69,0.254999999999995,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.008,184.797646305729,184.797646305729,1,-0.108614746103969,-0.108614746103969,-0.223143551314211,"interior",2316.92379212209,-0.460694543637601,1,1,0.5,FALSE,0.29263348283212,0.00941274664931169,TRUE,49,0.189999999999998,"96, 161"
0.01,206,3,3,100019,"profiled_eta0",0.01,231.108442555016,231.108442555016,1,0.115010879865948,0.115010879865948,0,"interior",2317.38448666573,0,1,1,0.5,FALSE,0.297558562636585,0.0114177400027859,TRUE,17,0.0610000000000355,"96, 161"
0.01,206,3,4,100020,"corrected_2x_eta0",1e-05,2,4,2,-4.63472898822964,-3.94158180766969,-6.90775527898214,"lower",1433.82715943383,-828.596760844319,0,0,0,FALSE,0.0862296716595407,0.00918142398378707,TRUE,205,0.975999999999999,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",1e-04,2,4,2,-4.63472898822964,-3.94158180766969,-4.60517018598809,"lower",1879.19100431145,-383.232915966704,0,0,0,FALSE,0.0843976452211296,0.00925344446946386,TRUE,193,0.87700000000001,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.001,21.1117081235246,42.2234162470492,2,-2.2780483948298,-1.58490121426985,-2.30258509299405,"interior",2165.59144003263,-96.8324802455172,1,1,0.5,FALSE,0.504072775904127,0.00830661752961315,TRUE,75,0.403999999999996,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.002,34.9984039803472,69.9968079606944,2,-1.77257370890141,-1.07942652834147,-1.6094379124341,"interior",2213.39574193643,-49.0281783417186,1,1,0.5,FALSE,0.504441797044524,0.00888975625451349,TRUE,76,0.403999999999996,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.004,58.121239381701,116.242478763402,2,-1.26534500578456,-0.572197825224619,-0.916290731874155,"interior",2244.57154774192,-17.8523725362279,1,1,0.5,FALSE,0.508362607134535,0.0167254056307714,TRUE,32,0.34699999999998,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.006,79.3737018283271,158.747403656654,2,-0.953709066629183,-0.260561886069238,-0.510825623765991,"interior",2255.5996253932,-6.824294884952,1,1,0.5,FALSE,0.533617770645445,0.0672355728654489,TRUE,27,0.327999999999975,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.008,100.449981560374,200.899963120749,2,-0.718216261098844,-0.0250690805388984,-0.223143551314211,"interior",2260.49478121523,-1.92913906292188,1,1,0.5,FALSE,0.643914612430289,0.287829232298038,TRUE,70,0.30299999999994,"62, 367"
0.01,206,3,4,100020,"corrected_2x_eta0",0.01,122.733984089212,245.467968178425,2,-0.517856886479296,0.175290294080649,0,"interior",2262.42392027815,0,1,1,0.5,FALSE,0.697741594569826,0.395483191500997,TRUE,39,0.112999999999943,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",1e-05,2,2,1,-4.63472898822964,-4.63472898822964,-6.90775527898214,"lower",1436.98943132224,-828.921290403303,0,0,0,FALSE,0.0241556588169686,0.0163510818113626,TRUE,176,0.731999999999971,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",1e-04,2,2,1,-4.63472898822964,-4.63472898822964,-4.60517018598809,"lower",1880.2516450425,-385.659076683045,0,0,0,FALSE,0.0245375613276644,0.0162897955307703,TRUE,157,0.649000000000001,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.001,21.1117081235246,21.1117081235246,1,-2.2780483948298,-2.2780483948298,-2.30258509299405,"interior",2168.25685281997,-97.6538689055728,1,1,0.5,FALSE,0.501176126902766,0.00807237365261926,TRUE,81,0.31899999999996,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.002,34.9984039803472,34.9984039803472,1,-1.77257370890141,-1.77257370890141,-1.6094379124341,"interior",2217.0136451011,-48.897076624442,1,1,0.5,FALSE,0.503874552230093,0.00822097438305469,TRUE,79,0.317999999999984,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.004,58.121239381701,58.121239381701,1,-1.26534500578456,-1.26534500578456,-0.916290731874155,"interior",2248.93037815905,-16.9803435664949,1,1,0.5,FALSE,0.504285604834949,0.00859278935589891,TRUE,78,0.307999999999993,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.006,79.3737018283271,79.3737018283271,1,-0.953709066629183,-0.953709066629183,-0.510825623765991,"interior",2259.99631789691,-5.91440382864039,1,1,0.5,FALSE,0.504636031807526,0.00927464655997856,TRUE,73,0.298000000000002,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.008,100.449981560374,100.449981560374,1,-0.718216261098844,-0.718216261098844,-0.223143551314211,"interior",2264.43789992211,-1.47282180343291,1,1,0.5,FALSE,0.505583250397685,0.0111670018322413,TRUE,57,0.22399999999999,"62, 367"
0.01,206,3,4,100020,"profiled_eta0",0.01,122.733984089212,122.733984089212,1,-0.517856886479296,-0.517856886479296,0,"interior",2265.91072172555,0,1,1,0.5,FALSE,0.509221207608145,0.0184425526643885,TRUE,19,0.06899999999996,"62, 367"
0.01,206,3,5,100021,"corrected_2x_eta0",1e-05,2,4,2,-4.63472898822964,-3.94158180766969,-6.90775527898214,"lower",1495.2775549936,-840.806730034691,0,0,0,FALSE,0.0626741610466708,0.0340048737429707,TRUE,225,0.800000000000011,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",1e-04,2,4,2,-4.63472898822964,-3.94158180766969,-4.60517018598809,"lower",1930.66478747597,-405.419497552326,0,0,0,FALSE,0.0618566093710422,0.0341690427259941,TRUE,209,0.721000000000004,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.001,19.5959179498266,39.1918358996533,2,-2.35255489210986,-1.65940771154992,-2.30258509299405,"interior",2215.47876130277,-120.605523725517,1,1,0.5,FALSE,0.114351766205996,0.00924109380695703,TRUE,69,0.401999999999987,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.002,34.1477513352272,68.2955026704544,2,-1.79717943163983,-1.10403225107988,-1.6094379124341,"interior",2268.2294221427,-67.8548628855924,1,1,0.5,FALSE,0.138681768056864,0.0290739020021994,TRUE,21,0.34499999999997,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.004,62.47500680542,124.95001361084,2,-1.19310958313828,-0.499962402578334,-0.916290731874155,"interior",2309.93869109473,-26.1455939335606,2,1,1,TRUE,0.630960178588887,0.263737481769581,TRUE,78,0.171000000000049,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.006,141.563924647423,283.127849294846,2,-0.375124789428312,0.318022391131634,-0.510825623765991,"interior",2322.6034990945,-13.4807859337875,2,1,1,TRUE,0.655773261582315,0.311623885925462,TRUE,50,0.40100000000001,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.008,195.089412477096,390.178824954192,2,-0.0544181897929708,0.638728990766975,-0.223143551314211,"interior",2331.30477814809,-4.77950688019973,2,1,1,TRUE,0.663099822423423,0.326227365118404,TRUE,21,0.307999999999993,"111, 336"
0.01,206,3,5,100021,"corrected_2x_eta0",0.01,259.008231820831,518.016463641663,2,0.228983675496898,0.922130856056843,0,"interior",2336.08428502829,0,2,1,1,TRUE,0.668645344630696,0.337303409735957,TRUE,13,0.231999999999971,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",1e-05,2,2,1,-4.63472898822964,-4.63472898822964,-6.90775527898214,"lower",1498.10245021992,-841.126085392854,0,0,0,FALSE,0.0259032206200519,0.0241835259443576,TRUE,130,0.536000000000001,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",1e-04,2,2,1,-4.63472898822964,-4.63472898822964,-4.60517018598809,"lower",1931.43318329691,-407.795352315858,0,0,0,FALSE,0.0260233531168532,0.0242686824897959,TRUE,115,0.474999999999966,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.001,19.5959179498266,19.5959179498266,1,-2.35255489210986,-2.35255489210986,-2.30258509299405,"interior",2217.7774296132,-121.451105999576,1,1,0.5,FALSE,0.0987262435093393,0.00840904282003907,TRUE,82,0.324000000000012,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.002,34.1477513352272,34.1477513352272,1,-1.79717943163983,-1.79717943163983,-1.6094379124341,"interior",2271.28694794499,-67.941587667784,1,1,0.5,FALSE,0.110741798008375,0.00886088174554078,TRUE,80,0.319999999999993,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.004,62.47500680542,62.47500680542,1,-1.19310958313828,-1.19310958313828,-0.916290731874155,"interior",2308.9452844308,-30.2832511819761,1,1,0.5,FALSE,0.133011555773014,0.0225476935930962,TRUE,23,0.0840000000000032,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.006,141.563924647423,141.563924647423,1,-0.375124789428312,-0.375124789428312,-0.510825623765991,"interior",2327.10987763959,-12.1186579731798,2,1,1,TRUE,0.635220055023206,0.271528104225875,TRUE,88,0.343999999999994,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.008,195.089412477096,195.089412477096,1,-0.0544181897929708,-0.0544181897929708,-0.223143551314211,"interior",2335.18231953555,-4.0462160772272,2,1,1,TRUE,0.645398156556211,0.291099343106583,TRUE,74,0.283000000000015,"111, 336"
0.01,206,3,5,100021,"profiled_eta0",0.01,259.008231820831,259.008231820831,1,0.228983675496898,0.228983675496898,0,"interior",2339.22853561277,0,2,1,1,TRUE,0.653453183175028,0.307011792229918,TRUE,58,0.216999999999985,"111, 336"
0.01,447,3,1,100022,"corrected_2x_eta0",1e-05,2,4,2,-5.40941141405362,-4.71626423349368,-6.90775527898214,"lower",1519.17083084471,-854.718177037538,0,0,0,FALSE,0.0159630837498905,0.0158911866739445,TRUE,26,1.08399999999995,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",1e-04,2,4,2,-5.40941141405362,-4.71626423349368,-4.60517018598809,"lower",1958.76017938114,-415.128828501105,0,0,0,FALSE,0.0159737147082264,0.0158963007948705,TRUE,24,1.00999999999999,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.001,27.3774641163684,54.7549282327369,2,-2.79283839714454,-2.0996912165846,-2.30258509299405,"interior",2243.81579061169,-130.073217270558,1,1,0.5,FALSE,0.482769009010637,0.00880366507847541,TRUE,79,0.407000000000039,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.002,48.9325319154527,97.8650638309054,2,-2.21211614498498,-1.51896896442504,-1.6094379124341,"interior",2297.52198908883,-76.3670187934163,1,1,0.5,FALSE,0.499509268688858,0.0107313035472831,TRUE,78,0.413999999999987,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.004,92.3803123819961,184.760624763992,2,-1.57664470812737,-0.883497527567424,-0.916290731874155,"interior",2340.09851713459,-33.7904907476532,2,1,1,TRUE,0.979756185271484,0.966574242534961,TRUE,79,0.394999999999982,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.006,143.52089103081,287.041782061621,2,-1.1360779879137,-0.442930807353753,-0.510825623765991,"interior",2358.97584801824,-14.9131598640083,2,1,1,TRUE,0.99494824045126,0.992705074646618,TRUE,77,0.220000000000027,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.008,284.368692676265,568.737385352531,2,-0.452286984754271,0.240860195805674,-0.223143551314211,"interior",2367.17163066084,-6.71737722141279,2,1,1,TRUE,0.999039636026037,0.9988904896723,TRUE,77,0.41500000000002,"111, 195"
0.01,447,3,1,100022,"corrected_2x_eta0",0.01,413.179722988468,826.359445976936,2,-0.0786759316882124,0.614471248871733,0,"interior",2373.88900788225,0,2,1,1,TRUE,0.999496848554496,0.999474072945341,TRUE,75,0.392999999999972,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-6.90775527898214,"lower",1522.93686189547,-853.128906786663,0,0,0,FALSE,0.0225679493562423,0.0217208564685017,TRUE,212,1.05199999999996,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",1e-04,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",1960.45407400432,-415.611694677819,0,0,0,FALSE,0.0230500289866916,0.0220005163541296,TRUE,199,0.983000000000004,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.001,27.3774641163684,27.3774641163684,1,-2.79283839714454,-2.79283839714454,-2.30258509299405,"interior",2246.76891583893,-129.296852843205,1,1,0.5,FALSE,0.435649959313695,0.00826876262554577,TRUE,80,0.319000000000017,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.002,48.9325319154527,48.9325319154527,1,-2.21211614498498,-2.21211614498498,-1.6094379124341,"interior",2301.3810998975,-74.684668784635,1,1,0.5,FALSE,0.477334158851604,0.00867762844444453,TRUE,81,0.326999999999998,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.004,92.3803123819961,92.3803123819961,1,-1.57664470812737,-1.57664470812737,-0.916290731874155,"interior",2341.92432743386,-34.141441248275,1,1,0.5,FALSE,0.498449136154686,0.0103507764300308,TRUE,77,0.30699999999996,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.006,143.52089103081,143.52089103081,1,-1.1360779879137,-1.1360779879137,-0.510825623765991,"interior",2358.51865997853,-17.547108703604,1,1,0.5,FALSE,0.513282571916945,0.03122957383598,TRUE,34,0.134000000000015,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.008,284.368692676265,284.368692676265,1,-0.452286984754271,-0.452286984754271,-0.223143551314211,"interior",2370.2923939735,-5.77337470863358,2,1,1,TRUE,0.994771028886962,0.99239899620888,TRUE,87,0.329000000000008,"111, 195"
0.01,447,3,1,100022,"profiled_eta0",0.01,413.179722988468,413.179722988468,1,-0.0786759316882124,-0.0786759316882124,0,"interior",2376.06576868213,0,2,1,1,TRUE,0.998052633864901,0.997490720232812,TRUE,81,0.310000000000002,"111, 195"
0.01,447,3,2,100023,"corrected_2x_eta0",1e-05,2,4,2,-5.40941141405362,-4.71626423349368,-6.90775527898214,"lower",1550.75191163704,-798.557569992957,0,0,0,FALSE,0.0767167301726745,0.0225290987340204,TRUE,234,0.812000000000012,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",1e-04,2,4,2,-5.40941141405362,-4.71626423349368,-4.60517018598809,"lower",1976.52200141397,-372.787480216031,0,0,0,FALSE,0.075641679581876,0.0228666293130291,TRUE,220,0.73699999999991,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.001,25.1714488896507,50.3428977793013,2,-2.87684822297329,-2.18370104241334,-2.30258509299405,"interior",2241.7429385336,-107.566543096402,1,1,0.5,FALSE,0.221516061719839,0.00923844078262848,TRUE,67,0.389999999999986,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.002,43.2218275077337,86.4436550154675,2,-2.33621296058486,-1.64306578002491,-1.6094379124341,"interior",2290.12216977161,-59.1873118583926,1,1,0.5,FALSE,0.269762033165324,0.025633762756371,TRUE,19,0.328000000000031,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.004,78.5540345893735,157.108069178747,2,-1.73877186790351,-1.04562468734357,-0.916290731874155,"interior",2325.84834928665,-23.4611323433555,1,1,0.5,FALSE,0.721222622534929,0.577321046088861,TRUE,82,0.16700000000003,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.006,153.829088670486,307.658177340971,2,-1.06671642232735,-0.373569241767403,-0.510825623765991,"interior",2337.51274975104,-11.7967318789656,2,1,1,TRUE,0.822521667210225,0.681839435223722,TRUE,27,0.449999999999989,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.008,216.269949592286,432.539899184572,2,-0.726031200606699,-0.0328840200467537,-0.223143551314211,"interior",2345.03938766413,-4.27009396587528,2,1,1,TRUE,0.852897518807018,0.72584656335665,TRUE,10,0.317999999999984,"93, 374"
0.01,447,3,2,100023,"corrected_2x_eta0",0.01,295.94269422205,591.8853884441,2,-0.412392759633707,0.280754420926239,0,"interior",2349.30948163,0,2,1,1,TRUE,0.873606380630545,0.759343949758207,TRUE,58,0.20799999999997,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-6.90775527898214,"lower",1553.31641411739,-798.550838218364,0,0,0,FALSE,0.0295324420198133,0.025360165993391,TRUE,129,0.540999999999997,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",1e-04,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",1977.07253577556,-374.794716560191,0,0,0,FALSE,0.0296963614257991,0.0254292483614706,TRUE,115,0.479999999999961,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.001,25.1714488896507,25.1714488896507,1,-2.87684822297329,-2.87684822297329,-2.30258509299405,"interior",2244.53766175062,-107.32959058513,1,1,0.5,FALSE,0.18152447725882,0.0082259130107698,TRUE,79,0.316000000000031,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.002,43.2218275077337,43.2218275077337,1,-2.33621296058486,-2.33621296058486,-1.6094379124341,"interior",2293.66107261681,-58.2061797189408,1,1,0.5,FALSE,0.211135488101515,0.00881392759392652,TRUE,76,0.30600000000004,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.004,78.5540345893735,78.5540345893735,1,-1.73877186790351,-1.73877186790351,-0.916290731874155,"interior",2327.68275372195,-24.184498613803,1,1,0.5,FALSE,0.258961716374761,0.018898509476666,TRUE,21,0.0769999999999982,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.006,153.829088670486,153.829088670486,1,-1.06671642232735,-1.06671642232735,-0.510825623765991,"interior",2341.65573722668,-10.2115151090707,1,1,0.5,FALSE,0.716504296623172,0.573821736298802,TRUE,99,0.418999999999983,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.008,216.269949592286,216.269949592286,1,-0.726031200606699,-0.726031200606699,-0.223143551314211,"interior",2348.46698565966,-3.4002666760889,2,1,1,TRUE,0.778905981548769,0.629415760063774,TRUE,79,0.305999999999983,"93, 374"
0.01,447,3,2,100023,"profiled_eta0",0.01,295.94269422205,295.94269422205,1,-0.412392759633707,-0.412392759633707,0,"interior",2351.86725233575,0,2,1,1,TRUE,0.818319545241074,0.676340782022113,TRUE,39,0.144000000000005,"93, 374"
0.01,447,3,3,100024,"corrected_2x_eta0",1e-05,2,4,2,-5.40941141405362,-4.71626423349368,-6.90775527898214,"lower",1537.80036858326,-808.701679324488,0,0,0,FALSE,0.0154677218202081,0.0141097544445916,TRUE,30,0.503000000000043,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",1e-04,2,4,2,-5.40941141405362,-4.71626423349368,-4.60517018598809,"lower",1975.37365019066,-371.128397717083,0,0,0,FALSE,0.015497120814333,0.0141375909091689,TRUE,26,0.451999999999998,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.001,41.7602151438548,83.5204302877096,2,-2.37061449914023,-1.67746731858028,-2.30258509299405,"interior",2250.02661298136,-96.4754349263803,1,1,0.5,FALSE,0.504331692678147,0.008759718264855,TRUE,81,0.395000000000039,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.002,70.645984344044,141.291968688088,2,-1.84487732582391,-1.15173014526396,-1.6094379124341,"interior",2296.02576474078,-50.4762831669609,1,1,0.5,FALSE,0.504996327109148,0.00999571077300021,TRUE,82,0.408000000000015,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.004,123.538067876027,247.076135752055,2,-1.28600924413116,-0.592862063571217,-0.916290731874155,"interior",2328.20087721271,-18.3011706950315,2,1,1,TRUE,0.985479965682642,0.970959969837529,TRUE,81,0.396999999999991,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.006,177.993974330662,355.987948661323,2,-0.920808896969413,-0.227661716409467,-0.510825623765991,"interior",2340.45481170242,-6.04723620532286,2,1,1,TRUE,0.99632965826364,0.992659319400536,TRUE,74,0.365999999999985,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.008,238.638831145278,477.277662290555,2,-0.627607352402319,0.0655398281576263,-0.223143551314211,"interior",2346.02380887149,-0.478239036256127,2,1,1,TRUE,0.998650827063341,0.997301654562056,TRUE,72,0.285000000000025,"54, 321"
0.01,447,3,3,100024,"corrected_2x_eta0",0.01,402.549231996234,805.098463992467,2,-0.104741189716291,0.588405990843654,0,"interior",2346.50204790775,0,2,1,1,TRUE,0.999704339676282,0.999408679378639,TRUE,63,0.418999999999983,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-6.90775527898214,"lower",1541.66651356814,-808.213637088713,0,0,0,FALSE,0.0547716853153066,0.0320176449392444,TRUE,113,0.470000000000027,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",1e-04,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",1977.17760322508,-372.702547431769,0,0,0,FALSE,0.0552859384012414,0.0319044017063238,TRUE,98,0.420999999999992,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.001,41.7602151438548,41.7602151438548,1,-2.37061449914023,-2.37061449914023,-2.30258509299405,"interior",2254.4249846492,-95.455166007645,1,1,0.5,FALSE,0.501924014380529,0.00825643356680383,TRUE,77,0.30400000000003,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.002,70.645984344044,70.645984344044,1,-1.84487732582391,-1.84487732582391,-1.6094379124341,"interior",2301.37955698692,-48.5005936699336,1,1,0.5,FALSE,0.504160975162403,0.00858845432617561,TRUE,80,0.310999999999979,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.004,123.538067876027,123.538067876027,1,-1.28600924413116,-1.28600924413116,-0.916290731874155,"interior",2331.87547830256,-18.004672354285,1,1,0.5,FALSE,0.504764038133476,0.00953563312619687,TRUE,78,0.305999999999983,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.006,177.993974330662,177.993974330662,1,-0.920808896969413,-0.920808896969413,-0.510825623765991,"interior",2342.00235370992,-7.87779694692472,1,1,0.5,FALSE,0.50578725770047,0.0115751543743505,TRUE,73,0.283999999999992,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.008,238.638831145278,238.638831145278,1,-0.627607352402319,-0.627607352402319,-0.223143551314211,"interior",2345.69098110454,-4.18916955231089,1,1,0.5,FALSE,0.510822383141424,0.021644854282997,TRUE,53,0.204000000000008,"54, 321"
0.01,447,3,3,100024,"profiled_eta0",0.01,402.549231996234,402.549231996234,1,-0.104741189716291,-0.104741189716291,0,"interior",2349.88015065685,0,2,1,1,TRUE,0.997622297420673,0.995244596122236,TRUE,92,0.347999999999956,"54, 321"
0.01,447,3,4,100025,"corrected_2x_eta0",1e-05,2,4,2,-5.40941141405362,-4.71626423349368,-6.90775527898214,"lower",1541.91776590129,-819.763198278945,0,0,0,FALSE,0.0138440283546838,0.0137065974502217,TRUE,8,0.891999999999996,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",1e-04,2,4,2,-5.40941141405362,-4.71626423349368,-4.60517018598809,"lower",1967.6172838274,-394.063680352836,0,0,0,FALSE,0.013846066207197,0.0137004963022803,TRUE,7,0.839000000000055,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.001,30.2709961525684,60.5419923051367,2,-2.69236856321597,-1.99922138265602,-2.30258509299405,"interior",2241.73145442764,-119.949509752601,1,1,0.5,FALSE,0.504083073570662,0.00881107381936275,TRUE,75,0.399000000000001,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.002,53.2773289168025,106.554657833605,2,-2.12704770258103,-1.43390052202108,-1.6094379124341,"interior",2294.91944290252,-66.7615212777155,1,1,0.5,FALSE,0.507734689517256,0.0155082765348152,TRUE,40,0.36099999999999,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.004,98.9406255706991,197.881251141398,2,-1.50803866610609,-0.814891485546143,-0.916290731874155,"interior",2334.62542284429,-27.0555413359521,1,1,0.5,FALSE,0.772879523343154,0.54576094952557,TRUE,83,0.327999999999975,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.006,171.552383946168,343.104767892336,2,-0.95766992889638,-0.264522748336434,-0.510825623765991,"interior",2349.55295637937,-12.1280078008704,1,1,0.5,FALSE,0.901702502770905,0.803405123945808,TRUE,65,0.536999999999978,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.008,255.131529466085,510.26305893217,2,-0.560779380607396,0.132367799952549,-0.223143551314211,"interior",2357.41094709427,-4.27001708597163,1,1,0.5,FALSE,0.942433550429745,0.884867121915381,TRUE,46,0.379999999999995,"167, 351"
0.01,447,3,4,100025,"corrected_2x_eta0",0.01,358.165892280186,716.331784560373,2,-0.221562329285621,0.471584851274324,0,"interior",2361.68096418024,0,1,1,0.5,FALSE,0.96184554893768,0.923691103925184,TRUE,29,0.309000000000026,"167, 351"
0.01,447,3,4,100025,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-6.90775527898214,"lower",1545.67306393498,-818.528058809393,0,0,0,FALSE,0.0193001068456938,0.0150402193148307,TRUE,208,0.882000000000005,"167, 351"
0.01,447,3,4,100025,"profiled_eta0",1e-04,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",1969.3560912855,-394.845031458866,0,0,0,FALSE,0.0195730539674728,0.0150237651393644,TRUE,196,0.831000000000017,"167, 351"
