"true_lambda","true_eta0","r0_seed","replicate","seed","candidate_lambda","eta0_hat","log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,95,3,1,100012,1e-04,2,-3.8607297110406,-2.30258509299405,"lower",2076.66887482472,-195.385011190011,0,0,0,FALSE,0.0247740191402238,0.0242002743324086,TRUE,132,0.473999999999997,"311, 321"
0.001,95,3,1,100012,0.001,18.7436393436001,-1.62302243174533,0,"interior",2251.26138689909,-20.792499115646,0,0,0,FALSE,0.256985737715109,0.0149601610700687,TRUE,77,0.262999999999998,"311, 321"
0.001,95,3,1,100012,0.003,36.3775107605357,-0.959926144146331,1.09861228866811,"interior",2272.05388601473,0,1,1,0.5,FALSE,0.334943122199576,0.0150616545351256,TRUE,26,0.0869999999999962,"311, 321"
0.001,95,3,1,100012,0.005,71.6095708242499,-0.28264815583733,1.6094379124341,"interior",2269.61564532234,-2.43824069239872,1,1,0.5,FALSE,0.589444702488931,0.293612244951809,TRUE,103,0.354999999999997,"311, 321"
0.001,95,3,1,100012,0.008,98.335534460046,0.034508560160095,2.07944154167984,"interior",2260.14943077237,-11.9044552423625,2,1,1,TRUE,0.63711738529643,0.343479219901926,TRUE,23,0.0760000000000005,"311, 321"
0.001,95,3,1,100012,0.01,116.350715011084,0.202732143475541,2.30258509299405,"interior",2253.17496458764,-18.8789214270937,2,1,1,TRUE,0.659746303843732,0.368399653464175,TRUE,33,0.114999999999995,"311, 321"
0.001,95,3,1,100012,0.015,159.819359398321,0.520167282067948,2.70805020110221,"interior",2236.42313781812,-35.6307481966192,2,1,1,TRUE,0.691989525018528,0.406318521672312,TRUE,23,0.0760000000000005,"311, 321"
0.001,95,3,1,100012,0.02,200.942227909764,0.749140551810022,2.99573227355399,"interior",2221.34642454638,-50.7074614683552,2,1,1,TRUE,0.709657915674946,0.43147713455337,TRUE,18,0.0600000000000023,"311, 321"
0.001,95,3,1,100012,0.025,247.615960601319,0.958002108365479,3.2188758248682,"interior",2207.87928803395,-64.1745979807811,2,1,1,TRUE,0.725527437365121,0.457223881162896,TRUE,27,0.0870000000000033,"311, 321"
0.001,95,3,1,100012,0.03,299.03333357909,1.14667815911842,3.40119738166216,"interior",2195.76999374011,-76.283892274625,2,1,1,TRUE,0.741193154812331,0.485599146807958,TRUE,20,0.0649999999999977,"311, 321"
0.001,95,3,2,100013,1e-05,2,-3.8607297110406,-4.60517018598809,"lower",1656.78170857859,-612.024696494576,0,0,0,FALSE,0.0300983850264697,0.0247530245196608,TRUE,132,0.476999999999997,"215, 319"
0.001,95,3,2,100013,1e-04,2,-3.8607297110406,-2.30258509299405,"lower",2043.92366321324,-224.882741859921,0,0,0,FALSE,0.0307140740160953,0.0249334114122877,TRUE,122,0.437999999999995,"215, 319"
0.001,95,3,2,100013,0.001,29.9858977055474,-1.15314969694072,0,"interior",2232.95857129712,-35.8478337760484,1,1,0.5,FALSE,0.120046719344939,0.00853100313158217,TRUE,69,0.234000000000002,"215, 319"
0.001,95,3,2,100013,0.003,57.2033835234074,-0.507263842457107,1.09861228866811,"interior",2264.03469076999,-4.77171430317821,1,1,0.5,FALSE,0.150535755591467,0.0151186582528289,TRUE,31,0.106999999999999,"215, 319"
0.001,95,3,2,100013,0.005,107.758529740645,0.126015996576316,1.6094379124341,"interior",2268.80640507316,0,1,1,0.5,FALSE,0.553281067387057,0.302491843004919,TRUE,87,0.291999999999994,"215, 319"
0.001,95,3,2,100013,0.008,156.44497522704,0.498827460561946,2.07944154167984,"interior",2267.05037955094,-1.75602552222563,1,1,0.5,FALSE,0.631442709561017,0.330356332255542,TRUE,31,0.106000000000002,"215, 319"
0.001,95,3,2,100013,0.01,189.492171539219,0.690470820929926,2.30258509299405,"interior",2264.16627740167,-4.6401276714987,2,1,1,TRUE,0.658919444669428,0.348801042544298,TRUE,26,0.0839999999999961,"215, 319"
0.001,95,3,2,100013,0.015,276.77990996611,1.06934574990674,2.70805020110221,"interior",2255.38138042537,-13.4250246477918,2,1,1,TRUE,0.694745444422368,0.395511445488304,TRUE,37,0.123999999999995,"215, 319"
0.001,95,3,2,100013,0.02,371.619255195736,1.36399293099275,2.99573227355399,"interior",2246.11494014837,-22.6914649247919,2,1,1,TRUE,0.715379529004628,0.432574777760148,TRUE,20,0.0640000000000001,"215, 319"
0.001,95,3,2,100013,0.025,481.764441934429,1.62357839331295,3.2188758248682,"interior",2237.088345026,-31.7180600471679,2,1,1,TRUE,0.731937898671094,0.464573330121694,TRUE,14,0.0450000000000017,"215, 319"
0.001,95,3,2,100013,0.03,616.369042935013,1.86996898822053,3.40119738166216,"interior",2228.46567470477,-40.3407303683962,2,1,1,TRUE,0.746833731195069,0.493937427243934,TRUE,16,0.0519999999999996,"215, 319"
0.001,95,3,3,100014,1e-05,2,-3.8607297110406,-4.60517018598809,"lower",1626.96925039388,-552.262766184044,0,0,0,FALSE,0.0276116072862772,0.0240806053796778,TRUE,127,0.459999999999994,"330, 497"
0.001,95,3,3,100014,1e-04,2,-3.8607297110406,-2.30258509299405,"lower",1989.91587376779,-189.316142810135,0,0,0,FALSE,0.0274602440082907,0.0240097852766388,TRUE,115,0.411000000000001,"330, 497"
0.001,95,3,3,100014,0.001,22.1968163996369,-1.45392801842761,0,"interior",2148.95692753397,-30.2750890439597,1,1,0.5,FALSE,0.270859209389877,0.00806058055011927,TRUE,83,0.288000000000004,"330, 497"
0.001,95,3,3,100014,0.003,40.246071577019,-0.85886449307017,1.09861228866811,"interior",2177.30124946446,-1.93076711346794,1,1,0.5,FALSE,0.297690785259943,0.00887271824305369,TRUE,48,0.161000000000001,"330, 497"
0.001,95,3,3,100014,0.005,53.4398913799277,-0.575319394935449,1.6094379124341,"interior",2179.23201657793,0,1,1,0.5,FALSE,0.30938695772802,0.011253401590255,TRUE,40,0.134,"330, 497"
0.001,95,3,3,100014,0.008,76.0847143055486,-0.22202951017343,2.07944154167984,"interior",2173.91107743565,-5.32093914227926,1,1,0.5,FALSE,0.333000760291591,0.0374891934399484,TRUE,50,0.167000000000002,"330, 497"
0.001,95,3,3,100014,0.01,89.5342951840853,-0.0592551533025345,2.30258509299405,"interior",2168.86648227451,-10.3655343034156,1,1,0.5,FALSE,0.347063868502924,0.0552714192639752,TRUE,42,0.141999999999996,"330, 497"
0.001,95,3,3,100014,0.015,124.597256561298,0.271209696543306,2.70805020110221,"interior",2155.58394655493,-23.6480700229977,1,1,0.5,FALSE,0.445737831386647,0.240833122429257,TRUE,41,0.140000000000001,"330, 497"
0.001,95,3,3,100014,0.02,152.970736022716,0.476369743672485,2.99573227355399,"interior",2142.70743599048,-36.5245805874511,1,1,0.5,FALSE,0.500331539524097,0.339924980799143,TRUE,33,0.112000000000002,"330, 497"
0.001,95,3,3,100014,0.025,183.761117936789,0.65975975044045,3.2188758248682,"interior",2130.7859422173,-48.446074360631,1,1,0.5,FALSE,0.54056687394751,0.412228244529643,TRUE,28,0.0899999999999963,"330, 497"
0.001,95,3,3,100014,0.03,227.036496312686,0.871233889665538,3.40119738166216,"interior",2120.20648147918,-59.0255350987527,1,1,0.5,FALSE,0.531675547398516,0.383660716637044,TRUE,31,0.104999999999997,"330, 497"
0.001,95,3,4,100015,1e-05,2,-3.8607297110406,-4.60517018598809,"lower",1709.38468034609,-537.650521686824,0,0,0,FALSE,0.0271586663802459,0.0251797414708647,TRUE,154,0.560000000000002,"265, 292"
0.001,95,3,4,100015,1e-04,2,-3.8607297110406,-2.30258509299405,"lower",2087.37402513867,-159.66117689424,0,0,0,FALSE,0.0276702261150072,0.0255086245601479,TRUE,143,0.512,"265, 292"
0.001,95,3,4,100015,0.001,25.7035797425092,-1.30724661980746,0,"interior",2239.7161953735,-7.31900665941384,1,1,0.5,FALSE,0.186345805038946,0.00896347606938375,TRUE,65,0.225999999999999,"265, 292"
0.001,95,3,4,100015,0.003,68.3834504413682,-0.328746048858867,1.09861228866811,"interior",2247.03520203291,0,1,1,0.5,FALSE,0.411096644655349,0.368391839487867,TRUE,127,0.433,"265, 292"
0.001,95,3,4,100015,0.005,87.2501301600605,-0.0850978387132661,1.6094379124341,"interior",2238.40035015924,-8.63485187367405,2,1,1,TRUE,0.423669900106656,0.373406980016451,TRUE,66,0.223999999999997,"265, 292"
0.001,95,3,4,100015,0.008,110.52684127096,0.151381507289535,2.07944154167984,"interior",2223.9792043279,-23.055997705017,2,1,1,TRUE,0.431462741545333,0.378386898008101,TRUE,27,0.088000000000001,"265, 292"
0.001,95,3,4,100015,0.01,128.641673033655,0.303153919293233,2.30258509299405,"interior",2215.11560925717,-31.9195927757414,2,1,1,TRUE,0.437101123036027,0.380849309180631,TRUE,49,0.162999999999997,"265, 292"
0.001,95,3,4,100015,0.015,175.282585228884,0.612522552715762,2.70805020110221,"interior",2195.92703089316,-51.1081711397487,2,1,1,TRUE,0.465925788413466,0.386110757249543,TRUE,51,0.168999999999997,"265, 292"
0.001,95,3,4,100015,0.02,211.735691225965,0.801461865745049,2.99573227355399,"interior",2179.83476266854,-67.2004393643683,2,1,1,TRUE,0.475124271006997,0.390395383644203,TRUE,26,0.0850000000000009,"265, 292"
0.001,95,3,4,100015,0.025,246.007936886135,0.951486907576133,3.2188758248682,"interior",2165.9050531924,-81.1301488405138,2,1,1,TRUE,0.481664917280103,0.394471888764923,TRUE,24,0.078000000000003,"265, 292"
0.001,95,3,4,100015,0.03,279.282916847992,1.0783484153124,3.40119738166216,"interior",2153.55780771288,-93.4773943200357,3,0.666666666666667,1,TRUE,0.486536118291187,0.398189367854277,TRUE,22,0.0700000000000003,"265, 292"
0.001,95,3,5,100016,1e-05,2,-3.8607297110406,-4.60517018598809,"lower",1705.44618049083,-547.031432718713,0,0,0,FALSE,0.0235704239217939,0.0229046814650223,TRUE,152,0.550999999999995,"71, 260"
0.001,95,3,5,100016,1e-04,2,-3.8607297110406,-2.30258509299405,"lower",2075.41485032807,-177.06276288147,0,0,0,FALSE,0.0237978717902742,0.0230742888165035,TRUE,144,0.518000000000001,"71, 260"
0.001,95,3,5,100016,0.001,25.3656552413556,-1.32048078841581,0,"interior",2233.56982840354,-18.9077848059974,1,1,0.5,FALSE,0.346360394108331,0.00879522855841441,TRUE,60,0.211999999999996,"71, 260"
0.001,95,3,5,100016,0.003,51.4107169656878,-0.61403023959482,1.09861228866811,"interior",2252.47761320954,0,1,1,0.5,FALSE,0.415998422420835,0.0472672318088104,TRUE,60,0.213999999999999,"71, 260"
0.001,95,3,5,100016,0.005,85.7741718072895,-0.102158958311682,1.6094379124341,"interior",2250.55893011114,-1.91868309839492,1,1,0.5,FALSE,0.5810594553461,0.359818990770407,TRUE,51,0.170999999999999,"71, 260"
0.001,95,3,5,100016,0.008,119.151010996054,0.226514796977904,2.07944154167984,"interior",2241.52434178158,-10.9532714279558,2,1,1,TRUE,0.636437360253703,0.432657170244358,TRUE,36,0.122,"71, 260"
0.001,95,3,5,100016,0.01,139.918884216273,0.387185964637426,2.30258509299405,"interior",2234.93911931686,-17.5384938926813,2,1,1,TRUE,0.65658707498854,0.454880148465818,TRUE,28,0.0959999999999965,"71, 260"
0.001,95,3,5,100016,0.015,196.000123055585,0.724238395464397,2.70805020110221,"interior",2219.40548709142,-33.0721261181143,2,1,1,TRUE,0.688569729414407,0.486915476117249,TRUE,46,0.154999999999994,"71, 260"
0.001,95,3,5,100016,0.02,245.755299616497,0.950459432266429,2.99573227355399,"interior",2205.44038919955,-47.0372240099923,2,1,1,TRUE,0.708769199250038,0.507614628774955,TRUE,21,0.0679999999999978,"71, 260"
0.001,95,3,5,100016,0.025,296.359739891034,1.13769716226847,3.2188758248682,"interior",2192.98397750964,-59.4936356999024,2,1,1,TRUE,0.723785504832545,0.5237384706511,TRUE,19,0.0609999999999999,"71, 260"
0.001,95,3,5,100016,0.03,349.358070528946,1.30222049468811,3.40119738166216,"interior",2181.7633042441,-70.7143089654392,2,1,1,TRUE,0.735318763412097,0.536451138358847,TRUE,19,0.0609999999999999,"71, 260"
0.001,206,3,1,100017,1e-05,2,-4.63472898822964,-4.60517018598809,"lower",1678.53398750784,-721.295512173524,0,0,0,FALSE,0.0263479511363431,0.0256935456835866,TRUE,164,0.595000000000006,"72, 351"
0.001,206,3,1,100017,1e-04,2,-4.63472898822964,-2.30258509299405,"lower",2099.65315253179,-300.176347149577,0,0,0,FALSE,0.0267836539702627,0.0260032182829527,TRUE,157,0.564999999999998,"72, 351"
0.001,206,3,1,100017,0.001,59.3315202605564,-1.24473546503885,0,"interior",2345.27464643857,-54.5548532427961,1,1,0.5,FALSE,0.503872774483752,0.00898809067093542,TRUE,70,0.236000000000004,"72, 351"
0.001,206,3,1,100017,0.003,176.738537387712,-0.153204718236332,1.09861228866811,"interior",2392.63880778941,-7.19069189195943,2,1,1,TRUE,0.766471074886071,0.532948319625519,TRUE,108,0.362000000000002,"72, 351"
0.001,206,3,1,100017,0.005,282.631229962027,0.316266804774901,1.6094379124341,"interior",2399.82949968137,0,2,1,1,TRUE,0.778253191973691,0.556506800777504,TRUE,82,0.271999999999998,"72, 351"
0.001,206,3,1,100017,0.008,478.630062801062,0.843051818755144,2.07944154167984,"interior",2397.74208039513,-2.08741928624022,2,1,1,TRUE,0.785938665327684,0.571877358326673,TRUE,69,0.231999999999999,"72, 351"
0.001,206,3,1,100017,0.01,656.455613652687,1.15897891208522,2.30258509299405,"interior",2393.88358686687,-5.94591281449311,2,1,1,TRUE,0.7895663513024,0.579132709631578,TRUE,56,0.186999999999998,"72, 351"
0.001,206,3,1,100017,0.015,1554.73744231088,2.02118579417893,2.70805020110221,"interior",2382.31715496185,-17.5123447195156,2,1,1,TRUE,0.798128705806945,0.5962574121026,TRUE,18,0.0600000000000023,"72, 351"
0.001,206,3,1,100017,0.02,8089.87647530913,3.67049257233417,2.99573227355399,"interior",2370.70610953625,-29.1233901451137,2,1,1,TRUE,0.805647168173228,0.611294336413154,TRUE,7,0.0480000000000018,"72, 351"
0.001,206,3,1,100017,0.025,20000,4.57561138374655,3.2188758248682,"upper",2359.30939503896,-40.5201046424099,2,1,1,TRUE,0.806635163707116,0.613270327463505,TRUE,7,0.0810000000000031,"72, 351"
0.001,206,3,1,100017,0.03,20000,4.57561138374655,3.40119738166216,"upper",2347.73326229945,-52.0962373819134,2,1,1,TRUE,0.806063397086461,0.612126794223137,TRUE,6,0.0729999999999933,"72, 351"
0.001,206,3,2,100018,1e-05,2,-4.63472898822964,-4.60517018598809,"lower",2050.21570829572,-403.946281241092,0,0,0,FALSE,0.051940037119527,0.0409750326274543,TRUE,129,0.474999999999994,"45, 145"
0.001,206,3,2,100018,1e-04,28.9799706946382,-1.96127124312467,-2.30258509299405,"interior",2374.43587069584,-79.726118840977,1,1,0.5,FALSE,0.335141437576834,0.0081313653139905,TRUE,76,0.263999999999996,"45, 145"
0.001,206,3,2,100018,0.001,96.6656530354324,-0.756618020372502,0,"interior",2454.16198953682,0,1,1,0.5,FALSE,0.47701632340825,0.0104056892180394,TRUE,62,0.218000000000004,"45, 145"
0.001,206,3,2,100018,0.003,175.72209790514,-0.15897241084398,1.09861228866811,"interior",2438.04223469054,-16.1197548462751,1,1,0.5,FALSE,0.52532631425665,0.0683071240831509,TRUE,44,0.153999999999996,"45, 145"
0.001,206,3,2,100018,0.005,296.238990535796,0.36329036022084,1.6094379124341,"interior",2423.27342183605,-30.8885677007643,2,1,1,TRUE,0.809993722539171,0.629517357029685,TRUE,78,0.260000000000005,"45, 145"
0.001,206,3,2,100018,0.008,441.671527955918,0.762690287594703,2.07944154167984,"interior",2404.2159279079,-49.9460616289211,2,1,1,TRUE,0.82483008490737,0.65442285177402,TRUE,34,0.185000000000002,"45, 145"
0.001,206,3,2,100018,0.01,562.857478028574,1.00515027992915,2.30258509299405,"interior",2393.59149217786,-60.5704973589554,2,1,1,TRUE,0.83108281827372,0.665340211585904,TRUE,19,0.0630000000000024,"45, 145"
0.001,206,3,2,100018,0.015,1022.19134106661,1.60182780662886,2.70805020110221,"interior",2371.71879811964,-82.4431914171751,2,1,1,TRUE,0.842467172090925,0.686356120640627,TRUE,12,0.0390000000000015,"45, 145"
0.001,206,3,2,100018,0.02,2130.06642923538,2.33603227686202,2.99573227355399,"interior",2354.1767795117,-99.9852100251155,2,1,1,TRUE,0.85087154687791,0.702474435508218,TRUE,13,0.0689999999999884,"45, 145"
0.001,206,3,2,100018,0.025,9122.97886037098,3.79067549037366,3.2188758248682,"interior",2339.38865188365,-114.773337653168,2,1,1,TRUE,0.857749435163368,0.715922558804387,TRUE,13,0.092000000000013,"45, 145"
0.001,206,3,2,100018,0.03,20000,4.57561138374655,3.40119738166216,"upper",2326.29854050556,-127.863449031252,2,1,1,TRUE,0.859237833359352,0.71886464708832,TRUE,12,0.149000000000001,"45, 145"
0.001,206,3,3,100019,1e-05,3.2508583798877,-4.14895709043214,-4.60517018598809,"interior",1994.07452900896,-484.644164110265,0,0,0,FALSE,0.107200856829046,0.00797132815855883,TRUE,317,1.124,"96, 161"
0.001,206,3,3,100019,1e-04,32.6250772949163,-1.84279493395669,-2.30258509299405,"interior",2351.79171004871,-126.926983070512,1,1,0.5,FALSE,0.231267454363554,0.00801820988982271,TRUE,74,0.254999999999995,"96, 161"
0.001,206,3,3,100019,0.001,138.52123051688,-0.396852565979194,0,"interior",2478.71869311923,0,1,1,0.5,FALSE,0.257255753535376,0.00912774492970292,TRUE,45,0.150999999999996,"96, 161"
0.001,206,3,3,100019,0.003,294.976626895906,0.359019953549971,1.09861228866811,"interior",2475.50319598855,-3.21549713067316,1,1,0.5,FALSE,0.262635209535352,0.0181078629451733,TRUE,28,0.097999999999999,"96, 161"
0.001,206,3,3,100019,0.005,468.690958871001,0.822067446153586,1.6094379124341,"interior",2462.19738227923,-16.5213108399994,1,1,0.5,FALSE,0.265860872771033,0.0241362830551534,TRUE,19,0.0609999999999928,"96, 161"
0.001,206,3,3,100019,0.008,829.970157757136,1.39351357684521,2.07944154167984,"interior",2443.32680692636,-35.3918861928692,1,1,0.5,FALSE,0.267983964908279,0.027909234675949,TRUE,16,0.0520000000000067,"96, 161"
0.001,206,3,3,100019,0.01,1209.54491663068,1.77012329709901,2.30258509299405,"interior",2432.13858558665,-46.5801075325762,1,1,0.5,FALSE,0.268700111130845,0.0290845523446869,TRUE,16,0.0520000000000067,"96, 161"
0.001,206,3,3,100019,0.015,4420.03845905345,3.06602750738762,2.70805020110221,"interior",2408.13222381122,-70.586469308002,1,1,0.5,FALSE,0.269628836454404,0.0304241928547712,TRUE,16,0.108000000000004,"96, 161"
0.001,206,3,3,100019,0.02,20000,4.57561138374655,2.99573227355399,"upper",2388.0270400044,-90.6916531148213,1,1,0.5,FALSE,0.269897643202422,0.0307803478289393,TRUE,16,0.205999999999989,"96, 161"
0.001,206,3,3,100019,0.025,20000,4.57561138374655,3.2188758248682,"upper",2370.01642394065,-108.702269178573,1,1,0.5,FALSE,0.2699786131746,0.0309456446817356,TRUE,17,0.224000000000004,"96, 161"
0.001,206,3,3,100019,0.03,20000,4.57561138374655,3.40119738166216,"upper",2353.72673952382,-124.99195359541,1,1,0.5,FALSE,0.270060946336405,0.0311127305282023,TRUE,17,0.225000000000009,"96, 161"
0.001,206,3,4,100020,1e-05,2,-4.63472898822964,-4.60517018598809,"lower",1971.5428849352,-458.313769468926,0,0,0,FALSE,0.0235820586209566,0.0161674370528262,TRUE,149,0.542999999999992,"62, 367"
0.001,206,3,4,100020,1e-04,24.142206206069,-2.1439145651641,-2.30258509299405,"interior",2319.09746702311,-110.759187381014,1,1,0.5,FALSE,0.502836811272141,0.00810324280145269,TRUE,76,0.262,"62, 367"
0.001,206,3,4,100020,0.001,86.1218653498911,-0.872112836636084,0,"interior",2429.85665440412,0,1,1,0.5,FALSE,0.504834338471593,0.00966939930359345,TRUE,67,0.234999999999999,"62, 367"
0.001,206,3,4,100020,0.003,175.600484701542,-0.159664727333026,1.09861228866811,"interior",2423.21233256701,-6.64432183711597,1,1,0.5,FALSE,0.598652528308146,0.197305061351805,TRUE,107,0.361000000000004,"62, 367"
0.001,206,3,4,100020,0.005,253.414816134099,0.207151566741384,1.6094379124341,"interior",2410.98695335024,-18.8697010538813,1,1,0.5,FALSE,0.641563634324736,0.283127268983191,TRUE,71,0.238,"62, 367"
0.001,206,3,4,100020,0.008,383.861392288097,0.622405361054196,2.07944154167984,"interior",2394.56852528191,-35.2881291222093,1,1,0.5,FALSE,0.68422693071295,0.368453861456247,TRUE,28,0.0990000000000038,"62, 367"
0.001,206,3,4,100020,0.01,493.315195556444,0.873272142860627,2.30258509299405,"interior",2385.00146215579,-44.855192248338,1,1,0.5,FALSE,0.716012036050897,0.432024072112443,TRUE,13,0.0430000000000064,"62, 367"
0.001,206,3,4,100020,0.015,1191.56921342102,1.75515021537894,2.70805020110221,"interior",2364.972456874,-64.8841975301275,1,1,0.5,FALSE,0.919843610292202,0.83968722059737,TRUE,51,0.170000000000002,"62, 367"
0.001,206,3,4,100020,0.02,3177.73503377791,2.73604779968263,2.99573227355399,"interior",2348.77462363998,-81.0820307641393,2,0.5,0.5,FALSE,0.962706811600429,0.92541362320625,TRUE,20,0.102999999999994,"62, 367"
0.001,206,3,4,100020,0.025,20000,4.57561138374655,3.2188758248682,"upper",2334.73776612407,-95.118888280057,3,0.666666666666667,1,TRUE,0.976079593633857,0.952159187270322,TRUE,16,0.161999999999992,"62, 367"
0.001,206,3,4,100020,0.03,20000,4.57561138374655,3.40119738166216,"upper",2321.68099005801,-108.175664346112,3,0.666666666666667,1,TRUE,0.975078104139685,0.950156208281966,TRUE,14,0.168999999999997,"62, 367"
0.001,206,3,5,100021,1e-05,2,-4.63472898822964,-4.60517018598809,"lower",1970.13712065169,-492.707180356013,0,0,0,FALSE,0.0263237229068731,0.0233649697456704,TRUE,107,0.391999999999996,"111, 336"
0.001,206,3,5,100021,1e-04,18.1872352795916,-2.4271561790378,-2.30258509299405,"interior",2313.32437508641,-149.519925921289,1,1,0.5,FALSE,0.0930208914172465,0.00815176177711674,TRUE,80,0.281000000000006,"111, 336"
0.001,206,3,5,100021,0.001,75.8714461772007,-0.99883575836911,0,"interior",2444.75947134903,-18.0848296586682,1,1,0.5,FALSE,0.128729277655848,0.0260586222798943,TRUE,21,0.0690000000000026,"111, 336"
0.001,206,3,5,100021,0.003,252.601391664184,0.203936550471032,1.09861228866811,"interior",2462.8443010077,0,2,1,1,TRUE,0.636573074254939,0.273667752075585,TRUE,67,0.225999999999999,"111, 336"
0.001,206,3,5,100021,0.005,444.250930032135,0.768513391731193,1.6094379124341,"interior",2460.33009441717,-2.51420659053201,2,1,1,TRUE,0.646497001127152,0.29309218986318,TRUE,24,0.078000000000003,"111, 336"
0.001,206,3,5,100021,0.008,1004.80975202023,1.5846773323114,2.07944154167984,"interior",2451.35854965032,-11.4857513573857,2,1,1,TRUE,0.65537097094847,0.310761792580106,TRUE,11,0.0360000000000014,"111, 336"
0.001,206,3,5,100021,0.01,2020.04897554119,2.28300086662918,2.30258509299405,"interior",2444.66747386809,-18.1768271396149,2,1,1,TRUE,0.659381495635049,0.318772312489524,TRUE,12,0.046999999999997,"111, 336"
0.001,206,3,5,100021,0.015,20000,4.57561138374655,2.70805020110221,"upper",2427.78686007558,-35.0574409321198,2,1,1,TRUE,0.663191571277474,0.326387467423227,TRUE,10,0.131,"111, 336"
0.001,206,3,5,100021,0.02,20000,4.57561138374655,2.99573227355399,"upper",2410.29793542945,-52.5463655782469,2,1,1,TRUE,0.663136103987113,0.326276506055747,TRUE,9,0.119,"111, 336"
0.001,206,3,5,100021,0.025,20000,4.57561138374655,3.2188758248682,"upper",2393.56095564482,-69.2833453628832,2,1,1,TRUE,0.663075689969481,0.326155665331103,TRUE,8,0.103999999999999,"111, 336"
0.001,206,3,5,100021,0.03,20000,4.57561138374655,3.40119738166216,"upper",2377.96143961941,-84.882861388292,2,1,1,TRUE,0.663024380490536,0.326053010528666,TRUE,8,0.109000000000009,"111, 336"
0.001,447,3,1,100022,1e-05,2,-5.40941141405362,-4.60517018598809,"lower",2071.93244690751,-494.338416685795,0,0,0,FALSE,0.0272096524530872,0.0235456817057151,TRUE,174,0.632999999999996,"111, 195"
0.001,447,3,1,100022,1e-04,37.2358290002696,-2.48528715169263,-2.30258509299405,"interior",2429.07419173366,-137.196671859649,1,1,0.5,FALSE,0.45152959945607,0.00845574457848663,TRUE,77,0.269999999999996,"111, 195"
0.001,447,3,1,100022,0.001,283.920489028444,-0.453864363860483,0,"interior",2561.06026155928,-5.2106020340234,2,1,1,TRUE,0.99329120491482,0.991219379935296,TRUE,84,0.284000000000006,"111, 195"
