J,panel_seed,true_eta0,true_L,true_lambda,h2,N,N0,causal,maximum_abs_causal_ld,minimum_expected_abs_z,maximum_expected_abs_z,achieved_h2,method,raw_eta0,selected_lambda,selected_model_L,raw_pure_L,eta0_boundary,converged,fit_seconds,finite_eta0,log_ratio,log_J_centered,calibration_group
100,51,20,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,1.32284409999955,0.002,5,0,interior,TRUE,0.972,TRUE,2.71594823361139,-1.6094379124341,100:51
100,51,20,2,0.001,0.001,200000,2000,25;73,0.00495541967659688,8.18212236447001,11.4941672516879,0.001,collapsed-R,1.15754877080403,0.004,5,0,interior,TRUE,1.152,TRUE,2.84942763285946,-1.6094379124341,100:51
100,51,20,3,0.001,0.001,200000,2000,25;73;65,0.0235257267062288,4.3529829921615,10.8291819120211,0.001,collapsed-R,1.27121004682278,0.006,5,0,interior,TRUE,1.23,TRUE,2.75576303392857,-1.6094379124341,100:51
100,51,50,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,46.1065149820403,0.002,5,1,interior,TRUE,1.208,TRUE,0.0810687425898413,-1.6094379124341,100:51
100,51,50,2,0.001,0.001,200000,2000,25;75,0.0103745536950517,8.29871757235722,11.5367362074055,0.001,collapsed-R,90.7009585064062,0.01,5,2,interior,TRUE,1.253,TRUE,-0.59554491951369,-1.6094379124341,100:51
100,51,50,3,0.001,0.001,200000,2000,25;75;52,0.0507346492857165,5.45337753629748,10.8977454436289,0.001,collapsed-R,20.9225534138307,0.002,5,0,interior,TRUE,1.555,TRUE,0.871195317569211,-1.6094379124341,100:51
100,51,100,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,68.8342253221271,0.001,5,1,interior,TRUE,1.001,TRUE,0.373469103664107,-1.6094379124341,100:51
100,51,100,2,0.001,0.001,200000,2000,25;50,0.00155214020517341,8.23177039097512,11.5122393557708,0.001,collapsed-R,171.949491530618,0.008,5,2,interior,TRUE,0.956,TRUE,-0.542030593808859,-1.6094379124341,100:51
100,51,100,3,0.001,0.001,200000,2000,25;50;92,0.0815596321986741,5.71661351163437,10.8204344803374,0.001,collapsed-R,82.6931255131637,0.01,5,1,interior,TRUE,1.074,TRUE,0.19003371301014,-1.6094379124341,100:51
100,51,200,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,278.034703935154,0.004,5,1,interior,TRUE,0.688000000000002,TRUE,-0.329428573650564,-1.6094379124341,100:51
100,51,200,2,0.001,0.001,200000,2000,25;92,0.00353966324320737,8.2468884445636,11.5177584495678,0.001,collapsed-R,430.258381059544,0.004,5,2,interior,TRUE,0.825000000000003,TRUE,-0.766068547864741,-1.6094379124341,100:51
100,51,200,3,0.001,0.001,200000,2000,25;92;68,0.0237458147220119,4.75295543345596,10.9583195540012,0.001,collapsed-R,475.169002186719,0.01,5,3,interior,TRUE,1.094,TRUE,-0.865353168284205,-1.6094379124341,100:51
100,51,500,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,1094.5195084713,0.002,5,1,interior,TRUE,0.788999999999998,TRUE,-0.78346264247626,-1.6094379124341,100:51
100,51,500,2,0.001,0.001,200000,2000,25;90,0.00233493771702196,8.23772724438036,11.5144131097349,0.001,collapsed-R,1e+08,0.004,5,2,normal_limit,TRUE,0.809999999999999,FALSE,-12.2060726455302,-1.6094379124341,100:51
100,51,500,3,0.001,0.001,200000,2000,25;90;43,0.0509592562572754,4.0973095353477,10.9370780596807,0.001,collapsed-R,738.005985999206,0.002,5,2,interior,TRUE,0.625,TRUE,-0.389343837255422,-1.6094379124341,100:51
100,51,1000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,424.943405034827,0.001,5,1,interior,TRUE,1.251,TRUE,0.855799283548852,-1.6094379124341,100:51
100,51,1000,2,0.001,0.001,200000,2000,25;50,0.00481586830532941,8.18318943978038,11.4945548201723,0.001,collapsed-R,447.863953418521,0.002,5,2,interior,TRUE,1.325,TRUE,0.803265768090951,-1.6094379124341,100:51
100,51,1000,3,0.001,0.001,200000,2000,25;50;73,0.121736494358914,3.44184849683843,10.6183507650289,0.001,collapsed-R,459.868538791908,0.002,5,3,interior,TRUE,1.491,TRUE,0.776814615578361,-1.6094379124341,100:51
100,51,2000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,867.695617464891,0.001,5,1,interior,TRUE,0.859999999999999,TRUE,0.835061477504626,-1.6094379124341,100:51
100,51,2000,2,0.001,0.001,200000,2000,25;43,0.0021976266535276,8.23668258556812,11.5140318125011,0.001,collapsed-R,759.685606729551,0.001,5,2,interior,TRUE,1.023,TRUE,0.967997787204814,-1.6094379124341,100:51
100,51,2000,3,0.001,0.001,200000,2000,25;43;83,0.0618549761762576,4.03764222711358,10.7566447837052,0.001,collapsed-R,686.874296187461,0.001,5,3,interior,TRUE,1.467,TRUE,1.06875115904356,-1.6094379124341,100:51
100,51,5000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,6134.46525669868,0.002,5,1,interior,TRUE,0.969999999999999,TRUE,-0.204484999207581,-1.6094379124341,100:51
100,51,5000,2,0.001,0.001,200000,2000,25;46,2.74283237783773e-05,8.21974035626055,11.507852942628,0.001,collapsed-R,99620221.6357499,0.004,5,2,normal_limit,TRUE,1.002,FALSE,-9.89968253900248,-1.6094379124341,100:51
100,51,5000,3,0.001,0.001,200000,2000,25;46;92,0.102550842313654,3.46312140656814,10.9877417774763,0.001,collapsed-R,99316308.5694644,0.004,5,3,normal_limit,TRUE,1.39400000000001,FALSE,-9.89662715945605,-1.6094379124341,100:51
100,52,20,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,22.6052400190692,0.01,5,1,interior,TRUE,1.51,TRUE,-0.122449465099897,-1.6094379124341,100:52
100,52,20,2,0.001,0.001,200000,2000,25;8,0.00340968349327409,8.24590040098971,11.5173975195789,0.001,collapsed-R,13.2108425658938,0.01,5,0,interior,TRUE,1.004,TRUE,0.414694374624262,-1.6094379124341,100:52
100,52,20,3,0.001,0.001,200000,2000,25;8;90,0.00726130043871736,4.69022569744983,10.8993383633901,0.001,collapsed-R,11.0937110453388,0.01,5,0,interior,TRUE,1.012,TRUE,0.589353898290546,-1.6094379124341,100:52
100,52,50,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,28.9863440859571,0.001,5,1,interior,TRUE,1.91,TRUE,0.545198179934562,-1.6094379124341,100:52
100,52,50,2,0.001,0.001,200000,2000,25;61,0.00431847335806067,8.18699189696438,11.495936201256,0.001,collapsed-R,16.7557880998078,0.001,5,1,interior,TRUE,1.31,TRUE,1.09327924865107,-1.6094379124341,100:52
100,52,50,3,0.001,0.001,200000,2000,25;61;8,0.0434482192197275,4.96377085469974,10.9691127137826,0.001,collapsed-R,20.909305052231,0.004,5,1,interior,TRUE,1.184,TRUE,0.871828727727327,-1.6094379124341,100:52
100,52,100,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,40.4834440791475,0.001,5,1,interior,TRUE,1.337,TRUE,0.904277083621457,-1.6094379124341,100:52
100,52,100,2,0.001,0.001,200000,2000,25;43,0.00769403337479173,8.27842062140731,11.5292938343529,0.001,collapsed-R,9.0467289056802,1e-04,5,0,interior,TRUE,1.095,TRUE,2.40276694050009,-1.6094379124341,100:52
100,52,100,3,0.001,0.001,200000,2000,25;43;8,0.0402072518142409,4.06408193238178,10.9131638561163,0.001,collapsed-R,8.27688168043539,1e-04,5,0,interior,TRUE,0.997,TRUE,2.49170389716884,-1.6094379124341,100:52
100,52,200,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,146.898556655901,0.002,5,1,interior,TRUE,0.852,TRUE,0.308575108767727,-1.6094379124341,100:52
100,52,200,2,0.001,0.001,200000,2000,25;86,0.0051621439143549,8.25921418693076,11.522263697162,0.001,collapsed-R,162.950597728734,0.008,5,2,interior,TRUE,0.905999999999999,TRUE,0.204870293098539,-1.6094379124341,100:52
100,52,200,3,0.001,0.001,200000,2000,25;86;10,0.0442030241687705,5.32348857899709,10.8944136554371,0.001,collapsed-R,86.9145427263919,0.004,5,2,interior,TRUE,0.866999999999997,TRUE,0.833391998147069,-1.6094379124341,100:52
100,52,500,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,861.056997642302,0.006,5,1,interior,TRUE,1.124,TRUE,-0.543552603166726,-1.6094379124341,100:52
100,52,500,2,0.001,0.001,200000,2000,25;57,0.00984844363929161,8.14464107315293,11.4805776140528,0.001,collapsed-R,382.498628746671,0.002,5,2,interior,TRUE,0.974,TRUE,0.267883030138051,-1.6094379124341,100:52
100,52,500,3,0.001,0.001,200000,2000,25;57;10,0.0603385412040658,4.98339489062554,11.0277235342038,0.001,collapsed-R,167.978729738872,0.001,5,2,interior,TRUE,1.213,TRUE,1.09077073573168,-1.6094379124341,100:52
100,52,1000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,844.960179855102,0.001,5,1,interior,TRUE,1.294,TRUE,0.168465777167186,-1.6094379124341,100:52
100,52,1000,2,0.001,0.001,200000,2000,25;45,0.0269149595844805,8.01287587531423,11.4331727298242,0.001,collapsed-R,602.59219860492,0.001,5,2,interior,TRUE,1.058,TRUE,0.506514598594565,-1.6094379124341,100:52
100,52,1000,3,0.001,0.001,200000,2000,25;45;83,0.0439728466465086,4.74362211004435,10.9345674609158,0.001,collapsed-R,324.753783303529,0.001,5,2,interior,TRUE,1.167,TRUE,1.12468797360389,-1.6094379124341,100:52
100,52,2000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,812.21250117075,0.001,5,1,interior,TRUE,0.637000000000001,TRUE,0.901140452668925,-1.6094379124341,100:52
100,52,2000,2,0.001,0.001,200000,2000,25;45,0.00698120000611051,8.16662039548162,11.4885410674781,0.001,collapsed-R,3127.94951272517,0.002,5,2,interior,TRUE,2.552,TRUE,-0.447230501559732,-1.6094379124341,100:52
100,52,2000,3,0.001,0.001,200000,2000,25;45;61,0.0709660570399556,5.51134209890412,10.9321285898907,0.001,collapsed-R,98774484.0961617,0.004,5,3,normal_limit,TRUE,3.045,FALSE,-10.8074474116856,-1.6094379124341,100:52
100,52,5000,1,0.001,0.001,200000,2000,25,0,14.142135623731,14.142135623731,0.001,collapsed-R,1e+08,0.001,5,1,normal_limit,TRUE,0.972999999999999,FALSE,-9.90348755253613,-1.6094379124341,100:52
100,52,5000,2,0.001,0.001,200000,2000,25;45,0.00865667183709935,8.15378224140373,11.4838876665915,0.001,collapsed-R,98197240.9998061,0.001,5,2,normal_limit,TRUE,1.075,FALSE,-9.88529548578878,-1.6094379124341,100:52
100,52,5000,3,0.001,0.001,200000,2000,25;45;61,0.0518844595232308,5.16068253546249,10.9405869928021,0.001,collapsed-R,98153072.4436363,0.001,5,3,normal_limit,TRUE,1.225,FALSE,-9.88484559033264,-1.6094379124341,100:52
250,51,20,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,20.3617198799818,0.006,5,1,interior,TRUE,1.019,TRUE,-0.0179243880371605,-0.693147180559945,250:51
250,51,20,2,0.001,0.001,200000,2000,62;118,0.00122220226765031,8.21063202974358,11.5045350048351,0.001,collapsed-R,11.8263205271304,0.01,5,0,interior,TRUE,0.323,TRUE,0.525404672926301,-0.693147180559945,250:51
250,51,20,3,0.001,0.001,200000,2000,62;118;184,0.0162380915403073,4.88236962441629,10.8743263873022,0.001,collapsed-R,17.259226071279,0.01,5,0,interior,TRUE,0.398000000000001,TRUE,0.147385428343251,-0.693147180559945,250:51
250,51,50,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,31.6180344272577,0.001,5,1,interior,TRUE,0.974,TRUE,0.458295337904793,-0.693147180559945,250:51
250,51,50,2,0.001,0.001,200000,2000,62;139,0.000399746845792192,8.21690281912797,11.506819006239,0.001,collapsed-R,22.2608089272428,0.004,5,1,interior,TRUE,0.693999999999999,TRUE,0.809195320293013,-0.693147180559945,250:51
250,51,50,3,0.001,0.001,200000,2000,62;139;209,0.0150338960532022,4.72136027796955,10.8274539306114,0.001,collapsed-R,17.6707793088531,0.004,5,1,interior,TRUE,0.561,TRUE,1.04011061656861,-0.693147180559945,250:51
250,51,100,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,94.524727554772,0.004,5,1,interior,TRUE,0.741000000000001,TRUE,0.0563087184710334,-0.693147180559945,250:51
250,51,100,2,0.001,0.001,200000,2000,62;102,0.000803998887220095,8.22607419487976,11.510161807132,0.001,collapsed-R,92.0439830234811,0.008,5,1,interior,TRUE,0.768000000000001,TRUE,0.0829036468389504,-0.693147180559945,250:51
250,51,100,3,0.001,0.001,200000,2000,62;102;185,0.0285342637637114,4.99197660137971,10.9052897311597,0.001,collapsed-R,103.015685692496,0.01,5,2,interior,TRUE,0.664999999999999,TRUE,-0.0297110789235218,-0.693147180559945,250:51
250,51,200,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,159.991174467625,0.004,5,1,interior,TRUE,0.786,TRUE,0.223198712412898,-0.693147180559945,250:51
250,51,200,2,0.001,0.001,200000,2000,62;140,0.00283132526963927,8.24150290668917,11.5157915126907,0.001,collapsed-R,163.761868805758,0.004,5,2,interior,TRUE,1.029,TRUE,0.199904013402777,-0.693147180559945,250:51
250,51,200,3,0.001,0.001,200000,2000,62;140;197,0.00659001187976033,4.72493283694819,10.8848553819177,0.001,collapsed-R,108.73636280002,0.002,5,2,interior,TRUE,1.03,TRUE,0.609391103982468,-0.693147180559945,250:51
250,51,500,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1003.20343418542,0.004,5,1,interior,TRUE,0.414000000000002,TRUE,-0.696345494681686,-0.693147180559945,250:51
250,51,500,2,0.001,0.001,200000,2000,62;151,0.00102574172489966,8.22776281253023,11.5107775783743,0.001,collapsed-R,905.75473248047,0.004,5,2,interior,TRUE,0.759999999999998,TRUE,-0.59416045626948,-0.693147180559945,250:51
250,51,500,3,0.001,0.001,200000,2000,62;151;106,0.0314388598396202,4.28191780287301,10.9019466789471,0.001,collapsed-R,438.6326738397,0.004,5,2,interior,TRUE,0.483000000000001,TRUE,0.130945769454525,-0.693147180559945,250:51
250,51,1000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,939.72681305292,0.002,5,1,interior,TRUE,0.871000000000002,TRUE,0.062166070369333,-0.693147180559945,250:51
250,51,1000,2,0.001,0.001,200000,2000,62;110,0.00534109583678461,8.26057279997291,11.5227605948554,0.001,collapsed-R,2655.35254629971,0.004,5,2,interior,TRUE,0.984999999999999,TRUE,-0.976577431678916,-0.693147180559945,250:51
250,51,1000,3,0.001,0.001,200000,2000,62;110;223,0.0209442499730921,4.31862882006392,10.8889696339244,0.001,collapsed-R,520.987146875427,0.002,5,3,interior,TRUE,0.962000000000003,TRUE,0.652029907637829,-0.693147180559945,250:51
250,51,2000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1541.726932606,0.001,5,1,interior,TRUE,0.702999999999999,TRUE,0.260244007607608,-0.693147180559945,250:51
250,51,2000,2,0.001,0.001,200000,2000,62;194,0.000651544365894871,8.21498338198111,11.5061197551348,0.001,collapsed-R,3502.15983285401,0.001,5,2,interior,TRUE,0.761999999999997,TRUE,-0.560232692711681,-0.693147180559945,250:51
250,51,2000,3,0.001,0.001,200000,2000,62;194;119,0.0472545017647041,4.86615540512486,10.748755248931,0.001,collapsed-R,3786.12930885094,0.001,5,3,interior,TRUE,1.111,TRUE,-0.638197026121205,-0.693147180559945,250:51
250,51,5000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1036.92348548245,0.001,5,1,interior,TRUE,0.692999999999998,TRUE,1.57317977040029,-0.693147180559945,250:51
250,51,5000,2,0.001,0.001,200000,2000,62;100,0.000183324151525151,8.21855232387332,11.5074200175064,0.001,collapsed-R,1153.8950106313,0.001,5,2,interior,TRUE,0.873000000000005,TRUE,1.46629472714272,-0.693147180559945,250:51
250,51,5000,3,0.001,0.001,200000,2000,62;100;225,0.0169941194521122,4.43705797664221,10.8486167595349,0.001,collapsed-R,946.49871859347,0.001,5,2,interior,TRUE,0.578000000000003,TRUE,1.66442357460458,-0.693147180559945,250:51
250,52,20,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,12.2633884371597,0.01,5,0,interior,TRUE,0.507,TRUE,0.489113999734727,-0.693147180559945,250:52
250,52,20,2,0.001,0.001,200000,2000,62;23,0.00210485147880412,8.20389824445104,11.5020838042262,0.001,collapsed-R,3.70051412780464,0.006,5,0,interior,TRUE,0.52,TRUE,1.68726051009624,-0.693147180559945,250:52
250,52,20,3,0.001,0.001,200000,2000,62;23;94,0.0350017358628738,4.461644755653,10.7521949686,0.001,collapsed-R,3.00136357310131,0.004,5,0,interior,TRUE,0.429,TRUE,1.89666556378369,-0.693147180559945,250:52
250,52,50,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,23.1326497985087,0.002,5,1,interior,TRUE,0.885999999999999,TRUE,0.770777974634934,-0.693147180559945,250:52
250,52,50,2,0.001,0.001,200000,2000,62;34,0.00215723367084923,8.23637525767168,11.5139196455719,0.001,collapsed-R,17.0413289448124,0.002,5,0,interior,TRUE,0.599,TRUE,1.07638149734898,-0.693147180559945,250:52
250,52,50,3,0.001,0.001,200000,2000,62;34;207,0.00535824545713129,4.67306000815406,10.89210026596,0.001,collapsed-R,14.5366635862868,0.002,5,0,interior,TRUE,0.548,TRUE,1.23534902414574,-0.693147180559945,250:52
250,52,100,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,37.9562607116044,0.002,5,1,interior,TRUE,1.069,TRUE,0.968735723115145,-0.693147180559945,250:52
250,52,100,2,0.001,0.001,200000,2000,62;221,0.0019688845483426,8.2049358180235,11.5024613998058,0.001,collapsed-R,31.5409863613773,0.002,5,1,interior,TRUE,0.780999999999999,TRUE,1.15388233159479,-0.693147180559945,250:52
250,52,100,3,0.001,0.001,200000,2000,62;221;196,0.0171097943884984,4.82337471725594,10.8352292729344,0.001,collapsed-R,35.1120789777095,0.002,5,1,interior,TRUE,0.696,TRUE,1.04662498429649,-0.693147180559945,250:52
250,52,200,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,102.733532798697,0.001,5,1,interior,TRUE,1.301,TRUE,0.666178790748333,-0.693147180559945,250:52
250,52,200,2,0.001,0.001,200000,2000,62;150,0.00106772209196494,8.22808247205437,11.5108941559221,0.001,collapsed-R,156.36690244842,0.002,5,2,interior,TRUE,1.655,TRUE,0.246112182005531,-0.693147180559945,250:52
250,52,200,3,0.001,0.001,200000,2000,62;150;199,0.0787941224722316,3.75934670631304,10.7514382399033,0.001,collapsed-R,146.850452110526,0.002,5,2,interior,TRUE,1.329,TRUE,0.308902630184782,-0.693147180559945,250:52
250,52,500,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1190.36070683385,0.004,5,1,interior,TRUE,1.019,TRUE,-0.867403556739746,-0.693147180559945,250:52
250,52,500,2,0.001,0.001,200000,2000,62;183,0.00050750840120761,8.22381594649949,11.5093384604367,0.001,collapsed-R,444.356338601378,0.002,5,2,interior,TRUE,0.943999999999999,TRUE,0.117981293455061,-0.693147180559945,250:52
250,52,500,3,0.001,0.001,200000,2000,62;183;125,0.0189227243971831,4.72800995534856,10.8191250104773,0.001,collapsed-R,337.856208750849,0.002,5,2,interior,TRUE,1.056,TRUE,0.391987711351935,-0.693147180559945,250:52
250,52,1000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1589.0318487955,0.002,5,1,interior,TRUE,0.826000000000001,TRUE,-0.463124930648554,-0.693147180559945,250:52
250,52,1000,2,0.001,0.001,200000,2000,62;224,0.00186078317779807,8.23411946255508,11.5130964319262,0.001,collapsed-R,1532.86926763737,0.002,5,2,interior,TRUE,1.158,TRUE,-0.427141317477874,-0.693147180559945,250:52
250,52,1000,3,0.001,0.001,200000,2000,62;224;23,0.0147118190827185,4.58791858692649,10.8219983091618,0.001,collapsed-R,949.301418754554,0.002,5,2,interior,TRUE,1.441,TRUE,0.0520289135684244,-0.693147180559945,250:52
250,52,2000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,1624.3914520056,0.001,5,1,interior,TRUE,0.744,TRUE,0.208013925991015,-0.693147180559945,250:52
250,52,2000,2,0.001,0.001,200000,2000,62;214,0.000841144075543802,8.21353785000575,11.5055932275168,0.001,collapsed-R,1201.02826886023,0.001,5,2,interior,TRUE,0.941000000000003,TRUE,0.50996909997039,-0.693147180559945,250:52
250,52,2000,3,0.001,0.001,200000,2000,62;214;23,0.0125272909700977,4.49332370102926,10.8728571751695,0.001,collapsed-R,843.057866934147,0.001,5,2,interior,TRUE,1.175,TRUE,0.863866859846126,-0.693147180559945,250:52
250,52,5000,1,0.001,0.001,200000,2000,62,0,14.142135623731,14.142135623731,0.001,collapsed-R,92980682.2549881,0.001,5,1,normal_limit,TRUE,0.769999999999996,FALSE,-9.83070912043669,-0.693147180559945,250:52
250,52,5000,2,0.001,0.001,200000,2000,62;124,0.00318438025092661,8.24418754051312,11.5167718913559,0.001,collapsed-R,98089658.367736,0.001,5,2,normal_limit,TRUE,0.875,FALSE,-9.88419930827322,-0.693147180559945,250:52
250,52,5000,3,0.001,0.001,200000,2000,62;124;172,0.0253559773603458,4.69153987703036,10.8001446983939,0.001,collapsed-R,98775246.7207492,0.001,5,3,normal_limit,TRUE,1.291,FALSE,-9.89116440064798,-0.693147180559945,250:52
500,51,20,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,19.0854219413771,0.002,5,1,interior,TRUE,0.715,TRUE,0.0468074790668887,0,500:51
500,51,20,2,0.001,0.001,200000,2000,124;357,0.00216440441257585,8.20344376028293,11.5019184186929,0.001,collapsed-R,4.31917744595027,0.004,5,0,interior,TRUE,0.368,TRUE,1.53266729545753,0,500:51
500,51,20,3,0.001,0.001,200000,2000,124;357;59,0.00994416214715798,4.53406179616359,10.8488720676402,0.001,collapsed-R,4.79824760761329,0.004,5,0,interior,TRUE,0.369,TRUE,1.42748150404594,0,500:51
500,51,50,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,30.7356625222711,0.004,5,1,interior,TRUE,0.686,TRUE,0.486599379346689,0,500:51
500,51,50,2,0.001,0.001,200000,2000,124;168,0.00137119125474093,8.23039295729915,11.511736872967,0.001,collapsed-R,15.1313254081199,0.004,5,0,interior,TRUE,0.403,TRUE,1.19525588013485,0,500:51
500,51,50,3,0.001,0.001,200000,2000,124;168;364,0.0117092623667324,4.51696069211876,10.8825669819415,0.001,collapsed-R,10.8907485157293,0.004,5,0,interior,TRUE,0.369999999999999,TRUE,1.52410933661862,0,500:51
500,51,100,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,99.1478069256227,0.004,5,1,interior,TRUE,1.239,TRUE,0.00855845002008504,0,500:51
500,51,100,2,0.001,0.001,200000,2000,124;204,0.000685585700015229,8.22517234595998,11.5098329772263,0.001,collapsed-R,58.0689920362639,0.004,5,1,interior,TRUE,1.029,TRUE,0.543538364490894,0,500:51
500,51,100,3,0.001,0.001,200000,2000,124;204;445,0.0133376619652911,4.85845643548354,10.8726538380824,0.001,collapsed-R,48.2345043499168,0.004,5,1,interior,TRUE,0.960000000000001,TRUE,0.729095563153484,0,500:51
500,51,200,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,91.8894387873246,0.001,5,1,interior,TRUE,0.556999999999999,TRUE,0.777731264494044,0,500:51
500,51,200,2,0.001,0.001,200000,2000,124;268,0.000230272354748061,8.21819452101473,11.507289641372,0.001,collapsed-R,102.482746734218,0.002,5,2,interior,TRUE,0.611000000000001,TRUE,0.668622906681955,0,500:51
500,51,200,3,0.001,0.001,200000,2000,124;268;53,0.0262976214294466,4.37665894450899,10.8984994839082,0.001,collapsed-R,100.640344430909,0.002,5,2,interior,TRUE,0.609999999999999,TRUE,0.686764151196069,0,500:51
500,51,500,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,404.778311345883,0.002,5,1,interior,TRUE,1.102,TRUE,0.211268560575325,0,500:51
500,51,500,2,0.001,0.001,200000,2000,124;307,0.000309984783695731,8.21758698747497,11.5070682780397,0.001,collapsed-R,352.400869231971,0.002,5,2,interior,TRUE,1.173,TRUE,0.349838737757162,0,500:51
500,51,500,3,0.001,0.001,200000,2000,124;307;247,0.00905371214795816,4.76251022449464,10.8774209431298,0.001,collapsed-R,335.554466252359,0.002,5,2,interior,TRUE,0.976999999999997,TRUE,0.398823811662568,0,500:51
500,51,1000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,301.640992406556,0.001,5,1,interior,TRUE,0.972000000000001,TRUE,1.19851773561678,0,500:51
500,51,1000,2,0.001,0.001,200000,2000,124;325,0.00262247853991935,8.23991452059112,11.5152115744971,0.001,collapsed-R,325.014555777534,0.001,5,2,interior,TRUE,0.870000000000005,TRUE,1.12388531064751,0,500:51
500,51,1000,3,0.001,0.001,200000,2000,124;325;55,0.0139733347352979,4.74252271008439,10.9135829689839,0.001,collapsed-R,277.000140177775,0.001,5,2,interior,TRUE,1.028,TRUE,1.28373726673798,0,500:51
500,51,2000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,859.233837530037,0.001,5,1,interior,TRUE,0.740000000000002,TRUE,0.84486135396282,0,500:51
500,51,2000,2,0.001,0.001,200000,2000,124;349,0.000558952905850304,8.22420781233462,11.5094813208827,0.001,collapsed-R,1007.47035341358,0.001,5,2,interior,TRUE,0.778999999999996,TRUE,0.685704592046423,0,500:51
500,51,2000,3,0.001,0.001,200000,2000,124;349;298,0.0142037043224985,4.56999066120396,10.8983520582391,0.001,collapsed-R,937.612859895327,0.001,5,2,interior,TRUE,0.585000000000001,TRUE,0.757565325054727,0,500:51
500,51,5000,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,8303.75230207284,0.001,5,1,interior,TRUE,0.393999999999998,TRUE,-0.507269584796092,0,500:51
500,51,5000,2,0.001,0.001,200000,2000,124;332,0.002085022136909,8.20404956981333,11.502138872613,0.001,collapsed-R,8789.79062238112,0.001,5,2,interior,TRUE,0.428000000000004,TRUE,-0.564152978999889,0,500:51
500,51,5000,3,0.001,0.001,200000,2000,124;332;77,0.0106838820972327,4.80919175243491,10.8670991636946,0.001,collapsed-R,32874.3733023214,0.001,5,3,interior,TRUE,0.475000000000001,TRUE,-1.88325551483487,0,500:51
500,52,20,1,0.001,0.001,200000,2000,124,0,14.142135623731,14.142135623731,0.001,collapsed-R,2.09145209332632,0.006,5,0,interior,TRUE,0.554,TRUE,2.25787366733035,0,500:52
500,52,20,2,0.001,0.001,200000,2000,124;276,0.00187637712193885,8.20564169199243,11.5027183028969,0.001,collapsed-R,2.15478382432274,0.004,5,0,interior,TRUE,0.416,TRUE,2.22804186856935,0,500:52
