"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,43,3,1,100007,"joint_lambda_calibrated_eta0",0.01,15.9511938468774,24.5169849426506,1.537,-0.991666439929771,-0.561833975373312,0,"interior","upper",1933.04739933988,0,1,1,0.5,FALSE,0.500753624711612,0.0177282401250969,TRUE,52,0.427000000000021,"97, 283"
0.01,43,3,1,100007,"joint_lambda_profiled_eta0",0.01,15.9511938468774,15.9511938468774,1,-0.991666439929771,-0.991666439929771,0,"interior","upper",1933.65220471954,0,0,0,0,FALSE,0.478790459995103,0.0427842871554214,TRUE,87,0.365999999999985,"97, 283"
0.01,43,3,1,100007,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28291.9442880736,NA,2,1,1,TRUE,0.999999999149143,0.999999998298286,TRUE,4,0.0180000000000291,"97, 283"
0.01,43,3,1,100007,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28237.2748536512,NA,5,0.4,1,TRUE,0.999764311914258,0.99952862382853,TRUE,12,0.0339999999999918,"97, 283"
0.01,43,3,2,100008,"joint_lambda_calibrated_eta0",0.01,27.3564198714083,42.0468173423545,1.537,-0.452248884154374,-0.0224164195979153,0,"interior","upper",1970.71748779328,0,1,1,0.5,FALSE,0.285595720456844,0.00874134056525133,TRUE,44,0.326999999999941,"53, 496"
0.01,43,3,2,100008,"joint_lambda_profiled_eta0",0.01,27.3564198714083,27.3564198714083,1,-0.452248884154374,-0.452248884154374,0,"interior","upper",1971.80370224821,0,1,1,0.5,FALSE,0.274692124955309,0.0081564729850897,TRUE,67,0.275999999999954,"53, 496"
0.01,43,3,2,100008,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28289.4901333358,NA,2,1,1,TRUE,0.956546682746353,0.946152668162065,TRUE,10,0.0289999999999964,"53, 496"
0.01,43,3,2,100008,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28234.0628816729,NA,4,0.25,0.5,FALSE,0.354448473698483,4.72204200629989e-07,TRUE,7,0.021000000000015,"53, 496"
0.01,43,3,3,100009,"joint_lambda_calibrated_eta0",0.01,32.221757204311,49.5248408230261,1.537,-0.288558201743746,0.141274262812713,0,"interior","upper",2025.62129514467,0,1,1,0.5,FALSE,0.504743752389293,0.0094875047944668,TRUE,35,0.314999999999998,"472, 498"
0.01,43,3,3,100009,"joint_lambda_profiled_eta0",0.01,32.221757204311,32.221757204311,1,-0.288558201743746,-0.288558201743746,0,"interior","upper",2026.8043689271,0,1,1,0.5,FALSE,0.50418474432765,0.00836949139955978,TRUE,65,0.274000000000001,"472, 498"
0.01,43,3,3,100009,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28297.7945827439,NA,2,1,1,TRUE,0.969044670306725,0.93808934061345,TRUE,7,0.0229999999999677,"472, 498"
0.01,43,3,3,100009,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28259.4179420447,NA,5,0.4,1,TRUE,0.955215236279657,0.910430472559315,TRUE,9,0.0260000000000105,"472, 498"
0.01,43,3,4,100010,"joint_lambda_calibrated_eta0",0.01,30.4653863327357,46.8252987934148,1.537,-0.344608950874241,0.0852235136822177,0,"interior","upper",2041.00586738059,0,1,1,0.5,FALSE,0.428548999383787,0.0113177312807455,TRUE,33,0.336999999999989,"110, 251"
0.01,43,3,4,100010,"joint_lambda_profiled_eta0",0.01,30.4653863327357,30.4653863327357,1,-0.344608950874241,-0.344608950874241,0,"interior","upper",2042.07464680333,0,1,1,0.5,FALSE,0.391274371469806,0.00869336680320543,TRUE,71,0.297999999999945,"110, 251"
0.01,43,3,4,100010,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28298.290086094,NA,2,1,1,TRUE,0.998961702107384,0.998266882537008,TRUE,19,0.0509999999999877,"110, 251"
0.01,43,3,4,100010,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28270.6766094306,NA,4,0.25,0.5,FALSE,0.534635726745812,0.0694073431714661,TRUE,10,0.0269999999999868,"110, 251"
0.01,43,3,5,100011,"joint_lambda_calibrated_eta0",0.01,36.5212580074816,56.1331735574992,1.537,-0.163305613476797,0.266526851079662,0,"interior","upper",2082.3934074519,0,1,1,0.5,FALSE,0.196298408477746,0.00992509757457727,TRUE,68,0.430999999999983,"252, 404"
0.01,43,3,5,100011,"joint_lambda_profiled_eta0",0.01,36.5212580074816,36.5212580074816,1,-0.163305613476797,-0.163305613476797,0,"interior","upper",2083.57731087326,0,1,1,0.5,FALSE,0.211006426723627,0.00859539270438425,TRUE,82,0.351999999999975,"252, 404"
0.01,43,3,5,100011,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28298.2521682996,NA,2,1,1,TRUE,0.775285796026646,0.552125192735309,TRUE,5,0.0219999999999914,"252, 404"
0.01,43,3,5,100011,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28284.4521571303,NA,4,0.5,1,TRUE,0.561018505671244,0.122041373822304,TRUE,21,0.0550000000000068,"252, 404"
0.01,95,3,1,100012,"joint_lambda_calibrated_eta0",0.01,38.0271730933848,58.4477650445324,1.537,-0.915575906018181,-0.485743441461723,0,"interior","upper",2168.44053831836,0,1,1,0.5,FALSE,0.486126207951499,0.0577860142956342,TRUE,31,0.15500000000003,"311, 321"
0.01,95,3,1,100012,"joint_lambda_profiled_eta0",0.01,38.0271730933848,38.0271730933848,1,-0.915575906018181,-0.915575906018181,0,"interior","upper",2169.12252768325,0,1,1,0.5,FALSE,0.417196761776706,0.0150361129470823,TRUE,28,0.117999999999995,"311, 321"
0.01,95,3,1,100012,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28326.5703869728,NA,2,1,1,TRUE,0.972223671573735,0.944454219189421,TRUE,5,0.0220000000000482,"311, 321"
0.01,95,3,1,100012,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28320.2689933457,NA,3,0.666666666666667,1,TRUE,0.981491978030268,0.96299573737612,TRUE,32,0.0939999999999941,"311, 321"
0.01,95,3,2,100013,"joint_lambda_calibrated_eta0",0.01,55.151153152313,84.7673223951052,1.537,-0.543799236739518,-0.113966772183059,0,"interior","upper",2119.91956925997,0,1,1,0.5,FALSE,0.449494843938122,0.426621270744135,TRUE,103,0.260000000000048,"215, 319"
0.01,95,3,2,100013,"joint_lambda_profiled_eta0",0.01,55.151153152313,55.151153152313,1,-0.543799236739518,-0.543799236739518,0,"interior","upper",2119.84085305737,0,1,1,0.5,FALSE,0.203667204636764,0.0124379706112256,TRUE,35,0.140000000000043,"215, 319"
0.01,95,3,2,100013,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28274.9682285113,NA,2,1,1,TRUE,0.818895113607395,0.637790265035405,TRUE,5,0.0219999999999914,"215, 319"
0.01,95,3,2,100013,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28255.4316328794,NA,3,0.333333333333333,0.5,FALSE,0.51403815592238,0.040033611503163,TRUE,30,0.0939999999999941,"215, 319"
0.01,95,3,3,100014,"joint_lambda_calibrated_eta0",0.01,50.0172090916565,76.876450373876,1.537,-0.641509763556245,-0.211677298999786,0,"interior","upper",2084.85042648986,0,1,1,0.5,FALSE,0.387487016965959,0.0311972193943143,TRUE,44,0.213999999999999,"330, 497"
0.01,95,3,3,100014,"joint_lambda_profiled_eta0",0.01,50.0172090916565,50.0172090916565,1,-0.641509763556245,-0.641509763556245,0,"interior","upper",2086.16944941952,0,1,1,0.5,FALSE,0.351544238638563,0.00962387257718833,TRUE,39,0.161999999999978,"330, 497"
0.01,95,3,3,100014,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.6644558312,NA,2,1,1,TRUE,0.940924940208642,0.940816802294074,TRUE,5,0.0219999999999914,"330, 497"
0.01,95,3,3,100014,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28258.9889857672,NA,5,0.4,1,TRUE,0.851033204047512,0.72778170096783,TRUE,23,0.0620000000000118,"330, 497"
0.01,95,3,4,100015,"joint_lambda_calibrated_eta0",0.01,39.6333174294581,60.9164088890771,1.537,-0.874206777847232,-0.444374313290773,0,"interior","upper",2087.95999402754,0,1,1,0.5,FALSE,0.465766429767712,0.42299995249932,TRUE,95,0.257999999999981,"265, 292"
0.01,95,3,4,100015,"joint_lambda_profiled_eta0",0.01,39.6333174294581,39.6333174294581,1,-0.874206777847232,-0.874206777847232,0,"interior","upper",2086.06736409914,0,1,1,0.5,FALSE,0.257902699843812,0.0137215248127823,TRUE,36,0.146999999999991,"265, 292"
0.01,95,3,4,100015,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28278.3872470088,NA,2,1,1,TRUE,0.931499142567756,0.902299656894654,TRUE,8,0.0299999999999727,"265, 292"
0.01,95,3,4,100015,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28248.8147264926,NA,4,0.5,1,TRUE,0.893331604746768,0.817974935537943,TRUE,14,0.0380000000000109,"265, 292"
0.01,95,3,5,100016,"joint_lambda_calibrated_eta0",0.01,47.0897811292237,72.3769935956168,1.537,-0.701820875280626,-0.271988410724167,0,"interior","upper",2140.63050700306,0,1,1,0.5,FALSE,0.471804009060834,0.0593103377425809,TRUE,31,0.283999999999992,"71, 260"
