"estimated_eta0","eta0_used","selected_lambda","reported_L","true_sets","false_sets","causal_power","all_causal_covered","fallback","converged","true_eta0","replication","method","causal_LD","expected_z_stronger","expected_z_weaker"
1.34432163233838,1.34432163233838,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,15,"Null posterior-mean R",0.000616666707546157,11.5096415908831,8.22464741609941
12.1846921006374,20.4337286527689,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,15,"collapsed-R",0.000616666707546157,11.5096415908831,8.22464741609941
21.5115719481161,30.6324784541173,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,15,"AIW-N",0.000616666707546157,11.5096415908831,8.22464741609941
1.15925532242776,1.15925532242776,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,16,"Null posterior-mean R",0.000424262849022367,11.5091072887655,8.22318181394883
10.9088805369089,18.2941926603962,0.004,1,0,1,0,FALSE,TRUE,TRUE,50,16,"collapsed-R",0.000424262849022367,11.5091072887655,8.22318181394883
16.5122025470365,23.51337642698,0.004,1,0,1,0,FALSE,TRUE,TRUE,50,16,"AIW-N",0.000424262849022367,11.5091072887655,8.22318181394883
1.96438925700617,1.96438925700617,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,17,"Null posterior-mean R",-0.000551932911339936,11.5063963802504,8.21574275476672
10.9086741056963,18.2938464752526,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,17,"collapsed-R",-0.000551932911339936,11.5063963802504,8.21574275476672
15.6559714637364,22.2941033643606,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,17,"AIW-N",-0.000551932911339936,11.5063963802504,8.21574275476672
3.66061020149695,3.66061020149695,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,18,"Null posterior-mean R",0.00100668389308752,11.5107246556206,8.22761769354431
35.9465432988057,60.2823531120972,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,18,"collapsed-R",0.00100668389308752,11.5107246556206,8.22761769354431
39.6850762450782,56.5115485729913,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,50,18,"AIW-N",0.00100668389308752,11.5107246556206,8.22761769354431
2.35606684381216,2.35606684381216,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,19,"Null posterior-mean R",-0.0018160973185824,11.5028857061791,8.20610162964499
52.2155782904416,87.5655247930705,0.006,1,1,0,0.5,FALSE,TRUE,TRUE,50,19,"collapsed-R",-0.0018160973185824,11.5028857061791,8.20610162964499
54.4358883133965,77.5167049582766,0.006,1,1,0,0.5,FALSE,TRUE,TRUE,50,19,"AIW-N",-0.0018160973185824,11.5028857061791,8.20610162964499
1.92146369985452,1.92146369985452,0.01,0,0,0,0,FALSE,FALSE,TRUE,50,20,"Null posterior-mean R",-6.32615868904444e-05,11.5077534332156,8.21946729394196
28.3928979576604,47.6148898749965,0.004,1,1,0,0.5,FALSE,TRUE,TRUE,50,20,"collapsed-R",-6.32615868904444e-05,11.5077534332156,8.21946729394196
62.2254110129208,88.6089852823992,0.006,2,2,0,1,TRUE,FALSE,TRUE,50,20,"AIW-N",-6.32615868904444e-05,11.5077534332156,8.21946729394196
2.28202166534305,2.28202166534305,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,1,"Null posterior-mean R",-0.00106917060425234,11.504959984321,8.21179909106538
24.1649074707181,40.5245498283943,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,1,"collapsed-R",-0.00106917060425234,11.504959984321,8.21179909106538
31.527871863396,44.895689533476,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,1,"AIW-N",-0.00106917060425234,11.504959984321,8.21179909106538
3.94081390617073,3.94081390617073,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,2,"Null posterior-mean R",-0.00105447330869758,11.5050007996622,8.21191117002909
79.2948421885473,132.977450350194,0.004,2,2,0,1,TRUE,FALSE,TRUE,100,2,"collapsed-R",-0.00105447330869758,11.5050007996622,8.21191117002909
82.2347967171302,117.102350525193,0.004,2,2,0,1,TRUE,FALSE,TRUE,100,2,"AIW-N",-0.00105447330869758,11.5050007996622,8.21191117002909
3.598706565444,3.598706565444,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,3,"Null posterior-mean R",0.00281401930177495,11.5157434565303,8.24137129481355
40.2854251118772,67.5586579126181,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,3,"collapsed-R",0.00281401930177495,11.5157434565303,8.24137129481355
