"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,447,5,3,100114,"calibrated_eta0",0.006,584.797912570342,898.834391620615,1.537,0.268707744339469,0.698540208895928,1.79175946922805,"interior",2435.56220962192,-13.6268807220335,2,1,1,TRUE,0.690846778346465,0.392139978848588,TRUE,8,0.0599999999999454,"325, 443"
0.001,447,5,3,100114,"calibrated_eta0",0.008,881.832031735528,1355.37583277751,1.537,0.679443003048031,1.10927546760449,2.07944154167984,"interior",2426.86203918449,-22.3270511594633,2,1,1,TRUE,0.694820870973878,0.3949410384032,TRUE,10,0.0640000000003056,"325, 443"
0.001,447,5,3,100114,"calibrated_eta0",0.01,1354.5086384007,2081.87977722188,1.537,1.10863544444805,1.53846790900451,2.30258509299405,"interior",2418.55643451878,-30.6326558251722,2,1,1,TRUE,0.696941099186859,0.397040128245421,TRUE,13,0.0769999999997708,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",1880.90493953396,-569.195648636133,0,0,0,FALSE,0.0428068326193134,0.0284637270638608,TRUE,151,0.770999999999958,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",1e-04,21.6121199277911,21.6121199277911,1,-3.02930432951745,-3.02930432951745,-2.30258509299405,"interior",2269.36676843793,-180.733819732162,1,1,0.5,FALSE,0.178669325744714,0.0080487537836671,TRUE,82,0.385999999999967,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.001,110.542190560518,110.542190560518,1,-1.39716133150126,-1.39716133150126,0,"interior",2441.08985374739,-9.01073442270081,1,1,0.5,FALSE,0.193361215218501,0.0104357993549884,TRUE,60,0.258000000000038,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.002,176.929280153387,176.929280153387,1,-0.92680848903598,-0.92680848903598,0.693147180559945,"interior",2450.1005881701,0,1,1,0.5,FALSE,0.206172983336137,0.0285456434779382,TRUE,18,0.0639999999998508,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.004,372.476339375533,372.476339375533,1,-0.182385077266282,-0.182385077266282,1.38629436111989,"interior",2445.27200096964,-4.8285872004576,1,1,0.5,FALSE,0.645205201991654,0.383740552415125,TRUE,30,0.109000000000151,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.006,584.797912570342,584.797912570342,1,0.268707744339469,0.268707744339469,1.79175946922805,"interior",2436.36315279543,-13.7374353746609,2,1,1,TRUE,0.680513424185876,0.388320878282075,TRUE,14,0.0499999999999545,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.008,881.832031735528,881.832031735528,1,0.679443003048031,0.679443003048031,2.07944154167984,"interior",2427.35029883888,-22.7502893312167,2,1,1,TRUE,0.69048223685837,0.391986301345808,TRUE,14,0.0510000000001583,"325, 443"
0.001,447,5,3,100114,"profiled_eta0",0.01,1354.5086384007,1354.5086384007,1,1.10863544444805,1.10863544444805,2.30258509299405,"interior",2418.82021778949,-31.2803703806053,2,1,1,TRUE,0.694795548875507,0.394936851274637,TRUE,14,0.0599999999999454,"325, 443"
0.001,447,5,4,100115,"calibrated_eta0",1e-05,2,3.074,1.537,-5.40941141405362,-4.97957894949717,-4.60517018598809,"lower",2062.242676029,-379.456971309887,0,0,0,FALSE,0.0556342027886851,0.0157984831344241,TRUE,341,1.19900000000007,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",1e-04,34.4685962142784,52.978232381346,1.537,-2.5625099397682,-2.13267747521174,-2.30258509299405,"interior",2352.11553443825,-89.5841129006344,1,1,0.5,FALSE,0.301043473641629,0.00835093509586371,TRUE,71,0.44600000000014,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.001,120.336769631243,184.95761492322,1.537,-1.31226436886421,-0.882431904307746,0,"interior",2436.37224764733,-5.32739969155318,2,1,1,TRUE,0.602522591950971,0.246208499556459,TRUE,85,0.338000000000193,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.002,229.108113568904,352.139170555405,1.537,-0.668364590814372,-0.238532126257914,0.693147180559945,"interior",2441.69964733888,0,2,1,1,TRUE,0.632058598183945,0.272691129758882,TRUE,67,0.505000000000109,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.004,406.992452898247,625.547400104606,1.537,-0.0937639525904519,0.336068511966007,1.38629436111989,"interior",2440.58828380181,-1.11136353706979,2,1,1,TRUE,0.641835867723831,0.285976042862194,TRUE,26,0.633000000000038,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.006,650.541178877009,999.881791933963,1.537,0.375246004758948,0.805078469315406,1.79175946922805,"interior",2435.4458539036,-6.25379343528039,2,1,1,TRUE,0.646847591484913,0.29429231632454,TRUE,55,0.122000000000071,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.008,1078.1116766719,1657.05764704471,1.537,0.880407747660255,1.31024021221671,2.07944154167984,"interior",2429.34218591543,-12.3574614234526,2,1,1,TRUE,0.650330869787838,0.300871522721837,TRUE,43,0.382000000000062,"59, 170"
0.001,447,5,4,100115,"calibrated_eta0",0.01,1873.18543463534,2879.08601303452,1.537,1.43283710700647,1.86266957156293,2.30258509299405,"interior",2423.17362947048,-18.5260178684034,2,1,1,TRUE,0.652746478699458,0.305590585830674,TRUE,35,0.276999999999816,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",2062.19046324311,-381.534591278753,0,0,0,FALSE,0.0338466843794859,0.0237268807732826,TRUE,146,0.76299999999992,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",1e-04,34.4685962142784,34.4685962142784,1,-2.5625099397682,-2.5625099397682,-2.30258509299405,"interior",2353.38712626407,-90.3379282577894,1,1,0.5,FALSE,0.229153409907928,0.00813586522389986,TRUE,75,0.366000000000213,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.001,120.336769631243,120.336769631243,1,-1.31226436886421,-1.31226436886421,0,"interior",2436.64957611501,-7.07547840685174,1,1,0.5,FALSE,0.4338788933281,0.0111237180185392,TRUE,56,0.243000000000166,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.002,229.108113568904,229.108113568904,1,-0.668364590814372,-0.668364590814372,0.693147180559945,"interior",2443.72505452186,0,2,1,1,TRUE,0.61643038901817,0.257291737660353,TRUE,97,0.430000000000064,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.004,406.992452898247,406.992452898247,1,-0.0937639525904519,-0.0937639525904519,1.38629436111989,"interior",2442.00325143676,-1.72180308510497,2,1,1,TRUE,0.635334843710533,0.276783650582941,TRUE,69,0.603000000000065,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.006,650.541178877009,650.541178877009,1,0.375246004758948,0.375246004758948,1.79175946922805,"interior",2436.18668463872,-7.53836988314788,2,1,1,TRUE,0.642289948869629,0.286688889626295,TRUE,17,0.0599999999999454,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.008,1078.1116766719,1078.1116766719,1,0.880407747660255,0.880407747660255,2.07944154167984,"interior",2429.78807601774,-13.9369785041208,2,1,1,TRUE,0.647470381078112,0.295442888166266,TRUE,68,0.333000000000084,"59, 170"
0.001,447,5,4,100115,"profiled_eta0",0.01,1873.18543463534,1873.18543463534,1,1.43283710700647,1.43283710700647,2.30258509299405,"interior",2423.3717138243,-20.3533406975648,2,1,1,TRUE,0.650971786910308,0.302116447996864,TRUE,49,0.223999999999933,"59, 170"
0.001,447,5,5,100116,"calibrated_eta0",1e-05,2,3.074,1.537,-5.40941141405362,-4.97957894949717,-4.60517018598809,"lower",2117.11875068502,-402.322952379924,0,0,0,FALSE,0.0130069571010693,0.0122064303840208,TRUE,9,0.980999999999995,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",1e-04,29.4789676517377,45.3091732807209,1.537,-2.71888154650337,-2.28904908194691,-2.30258509299405,"interior",2421.60610205331,-97.8356010116377,1,1,0.5,FALSE,0.502767010703603,0.0097585831269762,TRUE,64,0.445999999999685,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.001,192.34177683333,295.629310992829,1.537,-0.843284717390566,-0.413452252834108,0,"interior",2517.73299139618,-1.70871166876941,2,1,1,TRUE,0.886183564817241,0.772411621105107,TRUE,65,0.436999999999898,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.002,339.70675944268,522.1292892634,1.537,-0.274475821373935,0.155356643182524,0.693147180559945,"interior",2519.44170306495,0,2,1,1,TRUE,0.907964138285847,0.815937662002337,TRUE,38,0.308999999999742,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.004,821.357889880374,1262.42707674613,1.537,0.608400339318096,1.03823280387455,1.38629436111989,"interior",2509.80780076229,-9.63390230266168,2,1,1,TRUE,0.92637250894418,0.852747090168053,TRUE,16,0.05600000000004,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.006,2443.97758329068,3756.39354551778,1.537,1.6988235534962,2.12865601805266,1.79175946922805,"interior",2498.4995412826,-20.9421617823518,2,1,1,TRUE,0.935718064596739,0.871436974426521,TRUE,11,0.0830000000000837,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.008,20000,20000,1.537,3.80092895792256,3.80092895792256,2.07944154167984,"upper",2487.63597213014,-31.8057309348078,2,1,1,TRUE,0.93965351791189,0.879307590364712,TRUE,10,0.212999999999965,"127, 464"
0.001,447,5,5,100116,"calibrated_eta0",0.01,20000,20000,1.537,3.80092895792256,3.80092895792256,2.30258509299405,"upper",2476.76959415424,-42.6721089107109,2,1,1,TRUE,0.939505680660696,0.879011916758184,TRUE,10,0.188999999999851,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",1e-05,2,2,1,-5.40941141405362,-5.40941141405362,-4.60517018598809,"lower",2118.09758522049,-402.391839410461,0,0,0,FALSE,0.0337331851359752,0.032418845215714,TRUE,189,0.969000000000051,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",1e-04,29.4789676517377,29.4789676517377,1,-2.71888154650337,-2.71888154650337,-2.30258509299405,"interior",2422.59356369064,-97.8958609403085,1,1,0.5,FALSE,0.494234306011859,0.00862429058521808,TRUE,76,0.37299999999982,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.001,192.34177683333,192.34177683333,1,-0.843284717390566,-0.843284717390566,0,"interior",2519.25537094216,-1.23405368878684,2,1,1,TRUE,0.862764210972784,0.725716194876111,TRUE,74,0.360999999999876,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.002,339.70675944268,339.70675944268,1,-0.274475821373935,-0.274475821373935,0.693147180559945,"interior",2520.48942463095,0,2,1,1,TRUE,0.892382966217031,0.78479498930234,TRUE,59,0.263999999999896,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.004,821.357889880374,821.357889880374,1,0.608400339318096,0.608400339318096,1.38629436111989,"interior",2510.18452291566,-10.304901715293,2,1,1,TRUE,0.919105572781392,0.838215007647485,TRUE,10,0.0370000000000346,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.006,2443.97758329068,2443.97758329068,1,1.6988235534962,1.6988235534962,1.79175946922805,"interior",2498.56304863014,-21.9263760008148,2,1,1,TRUE,0.933252102032286,0.866505265124857,TRUE,11,0.0640000000000782,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.008,20000,20000,1,3.80092895792256,3.80092895792256,2.07944154167984,"upper",2487.63586615974,-32.8535584712104,2,1,1,TRUE,0.93976478384162,0.879530109891626,TRUE,11,0.192999999999984,"127, 464"
0.001,447,5,5,100116,"profiled_eta0",0.01,20000,20000,1,3.80092895792256,3.80092895792256,2.30258509299405,"upper",2476.7694541207,-43.7199705102566,2,1,1,TRUE,0.939614690679881,0.879229924769828,TRUE,9,0.168999999999869,"127, 464"
0.001,972,5,1,100117,"calibrated_eta0",1e-05,2,3.074,1.537,-6.18620862390049,-5.75637615934404,-4.60517018598809,"lower",2126.80502060294,-460.823048998039,0,0,0,FALSE,0.0119005586219801,0.0107543384377135,TRUE,7,0.989999999999782,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",1e-04,58.6047983630893,90.0755750840683,1.537,-2.80853922790056,-2.3787067633441,-2.30258509299405,"interior",2471.29169968876,-116.336369912228,1,1,0.5,FALSE,0.1805893405052,0.00905046768288864,TRUE,77,0.448999999999842,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.001,495.379831823086,761.398801512083,1.537,-0.674030999127944,-0.244198534571486,0,"interior",2587.01671205369,-0.611357547289117,2,1,1,TRUE,0.681698087395209,0.365344874906744,TRUE,22,0.232999999999947,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.002,1420.19853741328,2182.84515200421,1.537,0.379196151441425,0.809028615997884,0.693147180559945,"interior",2587.62806960098,0,2,1,1,TRUE,0.684690434442675,0.369896577513411,TRUE,12,0.0570000000000164,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.004,20000,20000,1.537,3.02413174807569,3.02413174807569,1.38629436111989,"upper",2573.89984757449,-13.7282220264956,2,1,1,TRUE,0.686313473096177,0.372849456663421,TRUE,10,0.238999999999805,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.006,20000,20000,1.537,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2556.54974059135,-31.0783290096369,2,1,1,TRUE,0.686316545037373,0.372851712207896,TRUE,10,0.249000000000024,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.008,20000,20000,1.537,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2539.95424844846,-47.6738211525262,2,1,1,TRUE,0.686319765262957,0.372854298370434,TRUE,10,0.236000000000104,"236, 258"
0.001,972,5,1,100117,"calibrated_eta0",0.01,20000,20000,1.537,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2524.76288848442,-62.8651811165623,2,1,1,TRUE,0.686323132802699,0.37285721437914,TRUE,10,0.226000000000113,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-4.60517018598809,"lower",2127.73520779181,-460.308322090701,0,0,0,FALSE,0.0357216983939677,0.0351819434163559,TRUE,189,0.980999999999995,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",1e-04,58.6047983630893,58.6047983630893,1,-2.80853922790056,-2.80853922790056,-2.30258509299405,"interior",2472.96167244052,-115.081857441985,1,1,0.5,FALSE,0.178508496513976,0.00847515215889838,TRUE,76,0.361999999999853,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.001,495.379831823086,495.379831823086,1,-0.674030999127944,-0.674030999127944,0,"interior",2588.04352988251,0,2,1,1,TRUE,0.679166456084509,0.362636458623323,TRUE,45,0.20699999999988,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.002,1420.19853741328,1420.19853741328,1,0.379196151441425,0.379196151441425,0.693147180559945,"interior",2587.87536786552,-0.168162016984297,2,1,1,TRUE,0.683829499898309,0.36850038448967,TRUE,12,0.0420000000001437,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.004,20000,20000,1,3.02413174807569,3.02413174807569,1.38629436111989,"upper",2573.89945814387,-14.144071738634,2,1,1,TRUE,0.686328900384036,0.372889478218993,TRUE,13,0.218999999999824,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.006,20000,20000,1,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2556.54958830158,-31.4939415809285,2,1,1,TRUE,0.686330576007551,0.37288783971688,TRUE,13,0.229000000000042,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.008,20000,20000,1,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2539.95409628775,-48.0894335947546,2,1,1,TRUE,0.686335303473469,0.372893923247772,TRUE,12,0.216000000000122,"236, 258"
0.001,972,5,1,100117,"profiled_eta0",0.01,20000,20000,1,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2524.76273832309,-63.280791559419,2,1,1,TRUE,0.686338646421064,0.372896387241364,TRUE,11,0.207000000000107,"236, 258"
0.001,972,5,2,100118,"calibrated_eta0",1e-05,2,3.074,1.537,-6.18620862390049,-5.75637615934404,-4.60517018598809,"lower",2088.20141855861,-514.45067429713,0,0,0,FALSE,0.0128586552204465,0.0118956655470537,TRUE,18,0.593000000000302,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",1e-04,38.527476463785,59.2167313248376,1.537,-3.22798414332714,-2.79815167877068,-2.30258509299405,"interior",2448.93584190374,-153.716250951998,1,1,0.5,FALSE,0.243970227662723,0.00871329457795678,TRUE,81,0.481000000000222,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.001,445.216147007038,684.297217949818,1.537,-0.780795916608406,-0.350963452051947,0,"interior",2597.46470743548,-5.18738542025994,2,1,1,TRUE,0.716631674731824,0.434199751539144,TRUE,72,0.44199999999978,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.002,1822.44027968888,2801.09070988181,1.537,0.628575890539189,1.05840835509565,0.693147180559945,"interior",2602.65209285574,0,2,1,1,TRUE,0.710695487144778,0.421605456970321,TRUE,64,0.378999999999905,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.004,20000,20000,1.537,3.02413174807569,3.02413174807569,1.38629436111989,"upper",2589.16328529025,-13.4888075654894,2,1,1,TRUE,0.708545531306882,0.41722504340065,TRUE,57,1.28100000000018,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.006,20000,20000,1.537,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2570.79005340038,-31.862039455365,2,1,1,TRUE,0.708550044068237,0.41723732494109,TRUE,56,1.27899999999977,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.008,20000,20000,1.537,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2553.58064439612,-49.0714484596224,2,1,1,TRUE,0.70855521223511,0.417250981538138,TRUE,56,1.27299999999991,"9, 227"
0.001,972,5,2,100118,"calibrated_eta0",0.01,20000,20000,1.537,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2538.03188728625,-64.6202055694916,2,1,1,TRUE,0.708560362832565,0.417264682110563,TRUE,56,1.27399999999989,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-4.60517018598809,"lower",2089.36360953884,-513.400089747424,0,0,0,FALSE,0.0306065056806294,0.0162959609816115,TRUE,110,0.572000000000116,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",1e-04,38.527476463785,38.527476463785,1,-3.22798414332714,-3.22798414332714,-2.30258509299405,"interior",2450.14366552876,-152.620033757495,1,1,0.5,FALSE,0.247103312530912,0.00839106864167016,TRUE,81,0.3900000000001,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.001,445.216147007038,445.216147007038,1,-0.780795916608406,-0.780795916608406,0,"interior",2598.2726876232,-4.49101166305763,2,1,1,TRUE,0.719392508683247,0.440997355320979,TRUE,76,0.360999999999876,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.002,1822.44027968888,1822.44027968888,1,0.628575890539189,0.628575890539189,0.693147180559945,"interior",2602.76369928626,0,2,1,1,TRUE,0.71191688901891,0.424119705138586,TRUE,66,0.283999999999878,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.004,20000,20000,1,3.02413174807569,3.02413174807569,1.38629436111989,"upper",2589.16327927749,-13.6004200087655,2,1,1,TRUE,0.708545515094206,0.417225011289628,TRUE,55,1.173,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.006,20000,20000,1,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2570.79017242457,-31.9735268616937,2,1,1,TRUE,0.708550358394551,0.417237947157944,TRUE,55,1.17399999999998,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.008,20000,20000,1,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2553.58076215743,-49.18293712883,2,1,1,TRUE,0.7085555184954,0.417251587429665,TRUE,55,1.16699999999992,"9, 227"
0.001,972,5,2,100118,"profiled_eta0",0.01,20000,20000,1,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2538.03175922267,-64.7319400635856,2,1,1,TRUE,0.708560036309917,0.417264036544867,TRUE,54,1.16799999999989,"9, 227"
0.001,972,5,3,100119,"calibrated_eta0",1e-05,4.12933671032974,6.34679052377681,1.537,-5.46123901321124,-5.03140654865478,-4.60517018598809,"interior",2103.9902878558,-458.268401388768,0,0,0,FALSE,0.143880402560829,0.0362937665937441,TRUE,156,1.10600000000022,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",1e-04,46.2505610891585,71.0871123940366,1.537,-3.04528220891811,-2.61544974436165,-2.30258509299405,"interior",2447.70654636871,-114.55214287586,1,1,0.5,FALSE,0.499406663032586,0.0128034565381066,TRUE,53,0.401999999999816,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.001,399.634156880337,614.237699125078,1.537,-0.888806283660529,-0.45897381910407,0,"interior",2562.25868924457,0,2,1,1,TRUE,0.95404668597063,0.908125384935696,TRUE,10,0.105999999999995,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.002,878.558256612522,1350.34404041345,1.537,-0.101073585301129,0.32875887925533,0.693147180559945,"interior",2561.14132759727,-1.11736164730473,2,1,1,TRUE,0.969995971683775,0.939997431190163,TRUE,37,0.110000000000127,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.004,9110.18768482813,14002.3584715808,1.537,2.2377927876481,2.66762525220456,1.38629436111989,"interior",2548.37631261623,-13.8823766283435,2,1,1,TRUE,0.981491768705618,0.962984388619664,TRUE,19,0.34900000000016,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.006,20000,20000,1.537,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2534.48073469181,-27.7779545527651,2,1,1,TRUE,0.981950146497689,0.963901085675334,TRUE,18,0.51099999999974,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.008,20000,20000,1.537,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2520.5337692593,-41.7249199852727,2,1,1,TRUE,0.982054916117066,0.964110625404753,TRUE,18,0.499000000000024,"12, 237"
0.001,972,5,3,100119,"calibrated_eta0",0.01,20000,20000,1.537,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2507.47058007804,-54.7881091665345,2,1,1,TRUE,0.982159092313784,0.964318978287396,TRUE,18,0.500999999999976,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",1e-05,4.12933671032974,4.12933671032974,1,-5.46123901321124,-5.46123901321124,-4.60517018598809,"interior",2104.16685909898,-459.405892059629,0,0,0,FALSE,0.123209691428137,0.0534116809121731,TRUE,186,0.930000000000064,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",1e-04,46.2505610891585,46.2505610891585,1,-3.04528220891811,-3.04528220891811,-2.30258509299405,"interior",2449.10466531712,-114.46808584149,1,1,0.5,FALSE,0.474788880721885,0.00920066787214768,TRUE,69,0.341999999999871,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.001,399.634156880337,399.634156880337,1,-0.888806283660529,-0.888806283660529,0,"interior",2563.5727511586,0,2,1,1,TRUE,0.936633684216949,0.873391171083624,TRUE,27,0.0940000000000509,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.002,878.558256612522,878.558256612522,1,-0.101073585301129,-0.101073585301129,0.693147180559945,"interior",2561.64811552567,-1.92463563293632,2,1,1,TRUE,0.963180618378703,0.926373805442867,TRUE,19,0.0670000000000073,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.004,9110.18768482813,9110.18768482813,1,2.2377927876481,2.2377927876481,1.38629436111989,"interior",2548.38720490724,-15.1855462513631,2,1,1,TRUE,0.980874638345635,0.961750241121736,TRUE,28,0.316000000000031,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.006,20000,20000,1,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2534.4807236036,-29.092027555007,2,1,1,TRUE,0.981950865752386,0.963902524137926,TRUE,24,0.476999999999862,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.008,20000,20000,1,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2520.53366945201,-43.0390817065918,2,1,1,TRUE,0.98206128361232,0.964123359982509,TRUE,23,0.465000000000146,"12, 237"
0.001,972,5,3,100119,"profiled_eta0",0.01,20000,20000,1,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2507.47060790234,-56.1021432562693,2,1,1,TRUE,0.982157253595349,0.96431530096916,TRUE,23,0.466999999999871,"12, 237"
0.001,972,5,4,100120,"calibrated_eta0",1e-05,2,3.074,1.537,-6.18620862390049,-5.75637615934404,-4.60517018598809,"lower",2122.46121020042,-470.189644560477,0,0,0,FALSE,0.0145720670783616,0.014262579491316,TRUE,28,0.51299999999992,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",1e-04,27.2355007280956,41.8609646190829,1.537,-3.57483450833042,-3.14500204377396,-2.30258509299405,"interior",2459.16459221623,-133.486262544666,0,0,0,FALSE,0.492123522157769,0.107834233322005,TRUE,75,0.477999999999838,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.001,459.884604674867,706.84263738527,1.537,-0.748380205850245,-0.318547741293787,0,"interior",2591.39683676257,-1.25401799833207,2,1,1,TRUE,0.978311547920978,0.956623364140192,TRUE,69,0.419000000000096,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.002,1429.61779616093,2197.32255269934,1.537,0.385806607657136,0.815639072213594,0.693147180559945,"interior",2592.6508547609,0,2,1,1,TRUE,0.987023063851789,0.97404615480531,TRUE,54,0.326999999999771,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.004,20000,20000,1.537,3.02413174807569,3.02413174807569,1.38629436111989,"upper",2576.71799133303,-15.9328634278677,2,1,1,TRUE,0.99042618620337,0.980852380688586,TRUE,36,0.716999999999871,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.006,20000,20000,1.537,3.02413174807569,3.02413174807569,1.79175946922805,"upper",2557.60673016774,-35.0441245931579,2,1,1,TRUE,0.990448225308742,0.980896458977545,TRUE,36,0.788000000000011,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.008,20000,20000,1.537,3.02413174807569,3.02413174807569,2.07944154167984,"upper",2539.93875710904,-52.7120976518631,2,1,1,TRUE,0.990470282303578,0.980940573046293,TRUE,36,1.08699999999999,"57, 352"
0.001,972,5,4,100120,"calibrated_eta0",0.01,20000,20000,1.537,3.02413174807569,3.02413174807569,2.30258509299405,"upper",2524.07715717744,-68.5736975834575,2,1,1,TRUE,0.990492356418803,0.980984721356697,TRUE,36,0.823999999999842,"57, 352"
0.001,972,5,4,100120,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-4.60517018598809,"lower",2123.04233820173,-469.809328122682,0,0,0,FALSE,0.0810393374984382,0.079678147847582,TRUE,98,0.480999999999995,"57, 352"
0.001,972,5,4,100120,"profiled_eta0",1e-04,27.2355007280956,27.2355007280956,1,-3.57483450833042,-3.57483450833042,-2.30258509299405,"interior",2459.95737192943,-132.894294394984,0,0,0,FALSE,0.465299213331766,0.165405750232088,TRUE,81,0.394000000000005,"57, 352"
0.001,972,5,4,100120,"profiled_eta0",0.001,459.884604674867,459.884604674867,1,-0.748380205850245,-0.748380205850245,0,"interior",2592.30833582217,-0.543330502240678,2,1,1,TRUE,0.970771053268038,0.941543220552177,TRUE,69,0.341000000000122,"57, 352"
