calibration_group,method,estimation_stage,J,h2,true_eta0,true_lambda,panel_seed,raw_eta0,selected_lambda,selected_L,eta0_finite,eta0_boundary,objective,converged,causal_correlation,achieved_h2,expected_z_1,expected_z_2,fit_seconds,log_true_centered,log_hat_centered,log_J_centered,log_h2_centered,finite_for_calibration,fold
500:31,AIW-N,actual_selection,500,2e-04,1000,0.001,31,583.784481217679,0.001,5,TRUE,interior,3260.75689795091,TRUE,-5.31926245779347e-06,2e-04,5.81318564614776,-2.49139051919775,0.957999999999998,0,-0.538223403276387,-0.693147180559945,-1.6094379124341,TRUE,1
500:31,AIW-N,oracle_lambda_oracle_L,500,2e-04,1000,0.001,31,401.713394470811,0.001,2,TRUE,interior,3257.18434767711,TRUE,-5.31926245779347e-06,2e-04,5.81318564614776,-2.49139051919775,0.957999999999998,0,-0.912016393709755,-0.693147180559945,-1.6094379124341,TRUE,1
500:31,AIW-N,selected_lambda_oracle_L,500,2e-04,1000,0.001,31,401.713394470811,0.001,2,TRUE,interior,3257.18434767711,TRUE,-5.31926245779347e-06,2e-04,5.81318564614776,-2.49139051919775,0.957999999999998,0,-0.912016393709755,-0.693147180559945,-1.6094379124341,TRUE,1
500:31,collapsed-R,actual_selection,500,2e-04,1000,0.001,31,392.486530214854,0.001,1,TRUE,interior,3254.02165464092,TRUE,-5.31926245779347e-06,2e-04,5.81318564614776,-2.49139051919775,0.800000000000004,0,-0.935253060272486,-0.693147180559945,-1.6094379124341,TRUE,1
500:31,collapsed-R,oracle_lambda,500,2e-04,1000,0.001,31,392.486530214854,0.001,1,TRUE,interior,3254.02165464092,TRUE,-5.31926245779347e-06,2e-04,5.81318564614776,-2.49139051919775,0.800000000000004,0,-0.935253060272486,-0.693147180559945,-1.6094379124341,TRUE,1
500:31,AIW-N,actual_selection,500,0.001,1000,0.001,31,630.04664686419,0.001,5,TRUE,interior,3194.43033903303,TRUE,-5.31926245779347e-06,0.001,12.9986782706124,-5.57091855942467,0.931000000000004,0,-0.461961419696008,-0.693147180559945,0,TRUE,1
500:31,AIW-N,oracle_lambda_oracle_L,500,0.001,1000,0.001,31,529.545907031874,0.001,2,TRUE,interior,3190.32509439942,TRUE,-5.31926245779347e-06,0.001,12.9986782706124,-5.57091855942467,0.931000000000004,0,-0.635735418866179,-0.693147180559945,0,TRUE,1
500:31,AIW-N,selected_lambda_oracle_L,500,0.001,1000,0.001,31,529.545907031874,0.001,2,TRUE,interior,3190.32509439942,TRUE,-5.31926245779347e-06,0.001,12.9986782706124,-5.57091855942467,0.931000000000004,0,-0.635735418866179,-0.693147180559945,0,TRUE,1
500:31,collapsed-R,actual_selection,500,0.001,1000,0.001,31,533.908835896763,0.001,2,TRUE,interior,3189.35626765812,TRUE,-5.31926245779347e-06,0.001,12.9986782706124,-5.57091855942467,2.33300000000001,0,-0.627530173890591,-0.693147180559945,0,TRUE,1
500:31,collapsed-R,oracle_lambda,500,0.001,1000,0.001,31,533.908835896763,0.001,2,TRUE,interior,3189.35626765812,TRUE,-5.31926245779347e-06,0.001,12.9986782706124,-5.57091855942467,2.33300000000001,0,-0.627530173890591,-0.693147180559945,0,TRUE,1
500:31,AIW-N,actual_selection,500,0.005,1000,0.001,31,584.074687772545,0.001,2,TRUE,interior,3019.67115269102,TRUE,-5.31926245779347e-06,0.005,29.0659282307388,-12.4569525959888,1.148,0,-0.53772641430966,-0.693147180559945,1.6094379124341,TRUE,1
500:31,AIW-N,oracle_lambda_oracle_L,500,0.005,1000,0.001,31,584.074687772545,0.001,2,TRUE,interior,3019.67115269102,TRUE,-5.31926245779347e-06,0.005,29.0659282307388,-12.4569525959888,1.148,0,-0.53772641430966,-0.693147180559945,1.6094379124341,TRUE,1
500:31,AIW-N,selected_lambda_oracle_L,500,0.005,1000,0.001,31,584.074687772545,0.001,2,TRUE,interior,3019.67115269102,TRUE,-5.31926245779347e-06,0.005,29.0659282307388,-12.4569525959888,1.148,0,-0.53772641430966,-0.693147180559945,1.6094379124341,TRUE,1
500:31,collapsed-R,actual_selection,500,0.005,1000,0.001,31,583.117762437582,0.001,2,TRUE,interior,3018.11882035879,TRUE,-5.31926245779347e-06,0.005,29.0659282307388,-12.4569525959888,1.36400000000001,0,-0.539366119140158,-0.693147180559945,1.6094379124341,TRUE,1
500:31,collapsed-R,oracle_lambda,500,0.005,1000,0.001,31,583.117762437582,0.001,2,TRUE,interior,3018.11882035879,TRUE,-5.31926245779347e-06,0.005,29.0659282307388,-12.4569525959888,1.36400000000001,0,-0.539366119140158,-0.693147180559945,1.6094379124341,TRUE,1
500:32,AIW-N,actual_selection,500,2e-04,20,0.001,32,65.136794649331,0.006,5,TRUE,interior,2909.53967132011,TRUE,1.17029433420509e-05,2e-04,5.8131881140477,2.49142187015915,1.332,-3.91202300542815,-2.73126568744745,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,2e-04,20,0.001,32,13.5275313407087,0.001,2,TRUE,interior,2881.79299959137,TRUE,1.17029433420509e-05,2e-04,5.8131881140477,2.49142187015915,1.332,-3.91202300542815,-4.30302831163553,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,2e-04,20,0.001,32,40.8884434707876,0.006,2,TRUE,interior,2905.92735541276,TRUE,1.17029433420509e-05,2e-04,5.8131881140477,2.49142187015915,1.332,-3.91202300542815,-3.19690781158624,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,2e-04,20,0.001,32,24.795040523166,0.006,0,TRUE,interior,2904.2234784665,TRUE,1.17029433420509e-05,2e-04,5.8131881140477,2.49142187015915,0.362,-3.91202300542815,-3.69711162471425,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,2e-04,20,0.001,32,3.98363660247536,0.001,0,TRUE,interior,2881.77911993526,TRUE,1.17029433420509e-05,2e-04,5.8131881140477,2.49142187015915,0.362,-3.91202300542815,-5.52556015765817,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,0.001,20,0.001,32,16.3217381399767,0.004,1,TRUE,interior,2549.30067738051,TRUE,1.17029433420509e-05,0.001,12.9986837890045,5.57098866230552,1.263,-3.91202300542815,-4.11525743144225,-0.693147180559945,0,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.001,20,0.001,32,12.2864721127146,0.001,2,TRUE,interior,2525.35051504277,TRUE,1.17029433420509e-05,0.001,12.9986837890045,5.57098866230552,1.263,-3.91202300542815,-4.39925645009325,-0.693147180559945,0,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.001,20,0.001,32,22.4281311662731,0.004,2,TRUE,interior,2544.88811264368,TRUE,1.17029433420509e-05,0.001,12.9986837890045,5.57098866230552,1.263,-3.91202300542815,-3.79743925241103,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,actual_selection,500,0.001,20,0.001,32,8.82824692004151,0.004,0,TRUE,interior,2545.28183342534,TRUE,1.17029433420509e-05,0.001,12.9986837890045,5.57098866230552,0.289000000000002,-3.91202300542815,-4.72979882087895,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.001,20,0.001,32,3.10046372334893,0.001,0,TRUE,interior,2527.55545132786,TRUE,1.17029433420509e-05,0.001,12.9986837890045,5.57098866230552,0.289000000000002,-3.91202300542815,-5.77620359050116,-0.693147180559945,0,TRUE,5
500:32,AIW-N,actual_selection,500,0.005,20,0.001,32,15.3145448584186,0.004,1,TRUE,interior,2147.47769562587,TRUE,1.17029433420509e-05,0.005,29.0659405702385,12.4571093507958,1.101,-3.91202300542815,-4.17895225781882,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.005,20,0.001,32,11.4476540809803,0.001,2,TRUE,interior,2123.96870858336,TRUE,1.17029433420509e-05,0.005,29.0659405702385,12.4571093507958,1.101,-3.91202300542815,-4.46997045373061,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.005,20,0.001,32,20.1161043123703,0.004,2,TRUE,interior,2142.34326089884,TRUE,1.17029433420509e-05,0.005,29.0659405702385,12.4571093507958,1.101,-3.91202300542815,-3.90623457514349,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,0.005,20,0.001,32,2.00346120378492,0.004,0,TRUE,interior,2141.06173572506,TRUE,1.17029433420509e-05,0.005,29.0659405702385,12.4571093507958,0.308,-3.91202300542815,-6.21287899229572,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.005,20,0.001,32,1.16197184889017,0.001,0,TRUE,interior,2125.3207068204,TRUE,1.17029433420509e-05,0.005,29.0659405702385,12.4571093507958,0.308,-3.91202300542815,-6.75763684727431,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,2e-04,50,0.001,32,75.9523515733536,0.002,5,TRUE,interior,3094.91081392059,TRUE,4.4826823681037e-06,2e-04,5.81318532273142,2.49138641065084,0.950000000000001,-2.99573227355399,-2.5776490882952,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,2e-04,50,0.001,32,35.6669556512004,0.001,2,TRUE,interior,3084.88822368985,TRUE,4.4826823681037e-06,2e-04,5.81318532273142,2.49138641065084,0.950000000000001,-2.99573227355399,-3.33353063085106,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,2e-04,50,0.001,32,62.9450910112644,0.002,2,TRUE,interior,3094.2608910921,TRUE,4.4826823681037e-06,2e-04,5.81318532273142,2.49138641065084,0.950000000000001,-2.99573227355399,-2.76549250387943,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,2e-04,50,0.001,32,48.8503132762392,0.002,1,TRUE,interior,3091.61720897017,TRUE,4.4826823681037e-06,2e-04,5.81318532273142,2.49138641065084,0.948000000000002,-2.99573227355399,-3.01899448748957,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,2e-04,50,0.001,32,25.6661806050651,0.001,1,TRUE,interior,3082.37606944478,TRUE,4.4826823681037e-06,2e-04,5.81318532273142,2.49138641065084,0.948000000000002,-2.99573227355399,-3.66258108344088,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,0.001,50,0.001,32,51.8785473129284,0.004,1,TRUE,interior,2802.01562003953,TRUE,4.4826823681037e-06,0.001,12.9986775474315,5.57090937243449,1.026,-2.99573227355399,-2.95884992083324,-0.693147180559945,0,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.001,50,0.001,32,29.0511548288093,0.001,2,TRUE,interior,2771.94455582819,TRUE,4.4826823681037e-06,0.001,12.9986775474315,5.57090937243449,1.026,-2.99573227355399,-3.53869704333118,-0.693147180559945,0,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.001,50,0.001,32,76.3433940169288,0.006,2,TRUE,interior,2799.73756622178,TRUE,4.4826823681037e-06,0.001,12.9986775474315,5.57090937243449,1.026,-2.99573227355399,-2.57251377343237,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,actual_selection,500,0.001,50,0.001,32,63.3766786577824,0.006,1,TRUE,interior,2799.36878315394,TRUE,4.4826823681037e-06,0.001,12.9986775474315,5.57090937243449,0.553999999999997,-2.99573227355399,-2.75865932972482,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.001,50,0.001,32,20.6704515758006,0.001,1,TRUE,interior,2771.31112403127,TRUE,4.4826823681037e-06,0.001,12.9986775474315,5.57090937243449,0.553999999999997,-2.99573227355399,-3.87905005860883,-0.693147180559945,0,TRUE,5
500:32,AIW-N,actual_selection,500,0.005,50,0.001,32,49.6111276649901,0.006,1,TRUE,interior,2392.81657111567,TRUE,4.4826823681037e-06,0.005,29.0659266136571,12.4569320532542,1.083,-2.99573227355399,-3.00354012232905,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.005,50,0.001,32,25.5281712841159,0.001,2,TRUE,interior,2356.38752039603,TRUE,4.4826823681037e-06,0.005,29.0659266136571,12.4569320532542,1.083,-2.99573227355399,-3.66797268037202,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.005,50,0.001,32,57.7208770555171,0.006,2,TRUE,interior,2388.73377553636,TRUE,4.4826823681037e-06,0.005,29.0659266136571,12.4569320532542,1.083,-2.99573227355399,-2.85213635018988,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,0.005,50,0.001,32,39.1342716132981,0.006,1,TRUE,interior,2386.18839177073,TRUE,4.4826823681037e-06,0.005,29.0659266136571,12.4569320532542,1.332,-2.99573227355399,-3.24075668405395,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.005,50,0.001,32,2.92517462568662,0.001,0,TRUE,interior,2352.0454827504,TRUE,4.4826823681037e-06,0.005,29.0659266136571,12.4569320532542,1.332,-2.99573227355399,-5.83440109899091,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,2e-04,100,0.001,32,114.525636904337,0.002,5,TRUE,interior,3071.43899393953,TRUE,-2.33481833916432e-05,2e-04,5.8131926160914,-2.49147906087931,1.036,-2.30258509299405,-2.16695657795575,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,2e-04,100,0.001,32,43.817983352208,0.001,2,TRUE,interior,3059.8519203245,TRUE,-2.33481833916432e-05,2e-04,5.8131926160914,-2.49147906087931,1.036,-2.30258509299405,-3.12771096704662,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,2e-04,100,0.001,32,72.8850724556684,0.002,2,TRUE,interior,3068.21904598384,TRUE,-2.33481833916432e-05,2e-04,5.8131926160914,-2.49147906087931,1.036,-2.30258509299405,-2.61887142834719,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,2e-04,100,0.001,32,56.964386287773,0.002,1,TRUE,interior,3066.37115721372,TRUE,-2.33481833916432e-05,2e-04,5.8131926160914,-2.49147906087931,0.501999999999999,-2.30258509299405,-2.86532900838657,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,2e-04,100,0.001,32,29.9521859113564,0.001,0,TRUE,interior,3058.38153548481,TRUE,-2.33481833916432e-05,2e-04,5.8131926160914,-2.49147906087931,0.501999999999999,-2.30258509299405,-3.50815297172984,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,0.001,100,0.001,32,99.1984583274625,0.004,2,TRUE,interior,2856.5071259774,TRUE,-2.33481833916432e-05,0.001,12.9986938558802,-5.57111654464347,1.245,-2.30258509299405,-2.31063280586588,-0.693147180559945,0,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.001,100,0.001,32,47.5952303102672,0.001,2,TRUE,interior,2837.9217324391,TRUE,-2.33481833916432e-05,0.001,12.9986938558802,-5.57111654464347,1.245,-2.30258509299405,-3.04502272633129,-0.693147180559945,0,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.001,100,0.001,32,99.1984583274625,0.004,2,TRUE,interior,2856.5071259774,TRUE,-2.33481833916432e-05,0.001,12.9986938558802,-5.57111654464347,1.245,-2.30258509299405,-2.31063280586588,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,actual_selection,500,0.001,100,0.001,32,80.0435220928759,0.004,1,TRUE,interior,2853.92421635908,TRUE,-2.33481833916432e-05,0.001,12.9986938558802,-5.57111654464347,0.645,-2.30258509299405,-2.52518476607589,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.001,100,0.001,32,34.7210183350649,0.001,1,TRUE,interior,2836.07677497456,TRUE,-2.33481833916432e-05,0.001,12.9986938558802,-5.57111654464347,0.645,-2.30258509299405,-3.36041005969312,-0.693147180559945,0,TRUE,5
500:32,AIW-N,actual_selection,500,0.005,100,0.001,32,71.8496654967957,0.004,1,TRUE,interior,2511.4351509005,TRUE,-2.33481833916432e-05,0.005,29.065963080457,-12.4573953043965,1.163,-2.30258509299405,-2.6331793220449,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.005,100,0.001,32,48.2770193174251,0.001,2,TRUE,interior,2487.00387499286,TRUE,-2.33481833916432e-05,0.005,29.065963080457,-12.4573953043965,1.163,-2.30258509299405,-3.03079962207734,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.005,100,0.001,32,89.4790996296809,0.004,2,TRUE,interior,2511.4063502843,TRUE,-2.33481833916432e-05,0.005,29.065963080457,-12.4573953043965,1.163,-2.30258509299405,-2.41375020466295,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,0.005,100,0.001,32,64.7812529367026,0.004,1,TRUE,interior,2506.08636235672,TRUE,-2.33481833916432e-05,0.005,29.065963080457,-12.4573953043965,1.645,-2.30258509299405,-2.73673902401348,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.005,100,0.001,32,5.33660671950078,0.001,0,TRUE,interior,2474.76014431669,TRUE,-2.33481833916432e-05,0.005,29.065963080457,-12.4573953043965,1.645,-2.30258509299405,-5.23316527377765,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,2e-04,200,0.001,32,77.7945248136878,0.002,2,TRUE,interior,3096.24251158928,TRUE,9.25887132767057e-06,2e-04,5.81318716917904,2.49140986706728,0.972000000000001,-1.6094379124341,-2.55368422541964,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,2e-04,200,0.001,32,44.0960919424027,0.001,2,TRUE,interior,3087.7529958971,TRUE,9.25887132767057e-06,2e-04,5.81318716917904,2.49140986706728,0.972000000000001,-1.6094379124341,-3.12138411854226,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,2e-04,200,0.001,32,77.7945248136878,0.002,2,TRUE,interior,3096.24251158928,TRUE,9.25887132767057e-06,2e-04,5.81318716917904,2.49140986706728,0.972000000000001,-1.6094379124341,-2.55368422541964,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,2e-04,200,0.001,32,56.0223074705629,0.002,1,TRUE,interior,3092.37415049475,TRUE,9.25887132767057e-06,2e-04,5.81318716917904,2.49140986706728,0.929000000000002,-1.6094379124341,-2.88200531987774,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,2e-04,200,0.001,32,29.260592474487,0.001,1,TRUE,interior,3084.32104193306,TRUE,9.25887132767057e-06,2e-04,5.81318716917904,2.49140986706728,0.929000000000002,-1.6094379124341,-3.53151363497975,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,0.001,200,0.001,32,94.3883643656926,0.004,1,TRUE,interior,2907.91491385824,TRUE,9.25887132767057e-06,0.001,12.9986816762139,5.57096182257616,0.971999999999998,-1.6094379124341,-2.36033747226568,-0.693147180559945,0,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.001,200,0.001,32,51.7632073391076,0.001,2,TRUE,interior,2884.45361954482,TRUE,9.25887132767057e-06,0.001,12.9986816762139,5.57096182257616,0.971999999999998,-1.6094379124341,-2.96107566511601,-0.693147180559945,0,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.001,200,0.001,32,116.523514073795,0.004,2,TRUE,interior,2906.58442532188,TRUE,9.25887132767057e-06,0.001,12.9986816762139,5.57096182257616,0.971999999999998,-1.6094379124341,-2.14966218879953,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,actual_selection,500,0.001,200,0.001,32,93.6155485004894,0.004,1,TRUE,interior,2905.93888410712,TRUE,9.25887132767057e-06,0.001,12.9986816762139,5.57096182257616,0.509000000000007,-1.6094379124341,-2.36855879283618,-0.693147180559945,0,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.001,200,0.001,32,37.5923751582763,0.001,1,TRUE,interior,2884.73028213001,TRUE,9.25887132767057e-06,0.001,12.9986816762139,5.57096182257616,0.509000000000007,-1.6094379124341,-3.28095403749434,-0.693147180559945,0,TRUE,5
500:32,AIW-N,actual_selection,500,0.005,200,0.001,32,153.242713082613,0.006,2,TRUE,interior,2604.53242928265,TRUE,9.25887132767057e-06,0.005,29.0659358458952,12.4570493353364,1.049,-1.6094379124341,-1.87573225451254,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,0.005,200,0.001,32,63.445582520249,0.001,2,TRUE,interior,2568.45472183768,TRUE,9.25887132767057e-06,0.005,29.0659358458952,12.4570493353364,1.049,-1.6094379124341,-2.7575727086757,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,0.005,200,0.001,32,153.242713082613,0.006,2,TRUE,interior,2604.53242928265,TRUE,9.25887132767057e-06,0.005,29.0659358458952,12.4570493353364,1.049,-1.6094379124341,-1.87573225451254,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,actual_selection,500,0.005,200,0.001,32,97.012415869665,0.004,1,TRUE,interior,2599.59812768815,TRUE,9.25887132767057e-06,0.005,29.0659358458952,12.4570493353364,2.032,-1.6094379124341,-2.33291631001354,-0.693147180559945,1.6094379124341,TRUE,5
500:32,collapsed-R,oracle_lambda,500,0.005,200,0.001,32,41.6353755483315,0.001,1,TRUE,interior,2564.13029123316,TRUE,9.25887132767057e-06,0.005,29.0659358458952,12.4570493353364,2.032,-1.6094379124341,-3.17880509931987,-0.693147180559945,1.6094379124341,TRUE,5
500:32,AIW-N,actual_selection,500,2e-04,500,0.001,32,Inf,0.002,2,FALSE,normal_limit,3221.60268474334,TRUE,1.38397991204328e-05,2e-04,5.81318894015013,2.49143236446433,0.971000000000004,-0.693147180559945,Inf,-0.693147180559945,-1.6094379124341,FALSE,5
500:32,AIW-N,oracle_lambda_oracle_L,500,2e-04,500,0.001,32,193.32482170419,0.001,2,TRUE,interior,3217.59539272595,TRUE,1.38397991204328e-05,2e-04,5.81318894015013,2.49143236446433,0.971000000000004,-0.693147180559945,-1.64338349074692,-0.693147180559945,-1.6094379124341,TRUE,5
500:32,AIW-N,selected_lambda_oracle_L,500,2e-04,500,0.001,32,Inf,0.002,2,FALSE,normal_limit,3221.60268474334,TRUE,1.38397991204328e-05,2e-04,5.81318894015013,2.49143236446433,0.971000000000004,-0.693147180559945,Inf,-0.693147180559945,-1.6094379124341,FALSE,5
