J,panel_seed,true_eta0,true_L,true_lambda,h2,N,N0,causal,maximum_abs_causal_ld,minimum_expected_abs_z,maximum_expected_abs_z,achieved_h2,method,raw_eta0,selected_lambda,selected_model_L,raw_pure_L,eta0_boundary,converged,fit_seconds
2000,52,500,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,1486.89567374503,0.002,1,1,interior,TRUE,5.76100000000002
2000,52,500,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,1584.42405487534,0.002,5,1,interior,TRUE,2.137
2000,52,500,2,0.001,0.001,200000,2000,497;1705,0.000161707494839666,8.22118152481512,11.5083781740043,0.001,AIW-N,1237.30245844151,0.002,2,2,interior,TRUE,6.25799999999998
2000,52,500,2,0.001,0.001,200000,2000,497;1705,0.000161707494839666,8.22118152481512,11.5083781740043,0.001,collapsed-R,1290.19680360095,0.002,5,2,interior,TRUE,2.25
2000,52,500,3,0.001,0.001,200000,2000,497;1705;1030,0.00213897934453701,4.63222157961734,10.8689449363312,0.001,AIW-N,1236.59870082835,0.002,3,3,interior,TRUE,6.19699999999997
2000,52,500,3,0.001,0.001,200000,2000,497;1705;1030,0.00213897934453701,4.63222157961734,10.8689449363312,0.001,collapsed-R,1260.24426377828,0.002,5,3,interior,TRUE,2.40100000000001
2000,52,1000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,489.184370631115,0.001,3,1,interior,TRUE,5.11999999999998
2000,52,1000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,495.302249552941,0.001,5,1,interior,TRUE,2.06399999999999
2000,52,1000,2,0.001,0.001,200000,2000,497;281,0.00176930797806995,8.20645862095415,11.5030156449195,0.001,AIW-N,503.415377981379,0.001,5,2,interior,TRUE,5.57300000000001
2000,52,1000,2,0.001,0.001,200000,2000,497;281,0.00176930797806995,8.20645862095415,11.5030156449195,0.001,collapsed-R,499.256483926204,0.001,5,2,interior,TRUE,2.12599999999998
2000,52,1000,3,0.001,0.001,200000,2000,497;281;1422,0.00537005906557784,4.69483656016743,10.875707972059,0.001,AIW-N,489.58985781463,0.001,4,2,interior,TRUE,5.54499999999999
2000,52,1000,3,0.001,0.001,200000,2000,497;281;1422,0.00537005906557784,4.69483656016743,10.875707972059,0.001,collapsed-R,445.806199288434,0.001,5,2,interior,TRUE,2.036
2000,52,2000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,1157.97641305441,0.001,5,1,interior,TRUE,5.06799999999998
2000,52,2000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,1244.54622503859,0.001,5,1,interior,TRUE,1.774
2000,52,2000,2,0.001,0.001,200000,2000,497;308,0.000327088720566399,8.22244153183821,11.5088374371765,0.001,AIW-N,1388.27929263509,0.001,5,2,interior,TRUE,5.52099999999999
2000,52,2000,2,0.001,0.001,200000,2000,497;308,0.000327088720566399,8.22244153183821,11.5088374371765,0.001,collapsed-R,1461.09454883956,0.001,5,2,interior,TRUE,1.85399999999999
2000,52,2000,3,0.001,0.001,200000,2000,497;308;1435,0.00253030846531975,4.69162552064136,10.8688882410198,0.001,AIW-N,1388.85514292337,0.001,3,2,interior,TRUE,5.803
2000,52,2000,3,0.001,0.001,200000,2000,497;308;1435,0.00253030846531975,4.69162552064136,10.8688882410198,0.001,collapsed-R,1257.93591524726,0.001,5,2,interior,TRUE,1.60500000000002
2000,52,5000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,AIW-N,3580.95832410664,0.001,5,1,interior,TRUE,5.328
2000,52,5000,1,0.001,0.001,200000,2000,497,0,14.142135623731,14.142135623731,0.001,collapsed-R,2779.03943962184,0.001,5,1,interior,TRUE,1.798
2000,52,5000,2,0.001,0.001,200000,2000,497;1482,0.000697843723001067,8.22526570800987,11.5098670174272,0.001,AIW-N,4046.6794947032,0.001,5,2,interior,TRUE,5.239
2000,52,5000,2,0.001,0.001,200000,2000,497;1482,0.000697843723001067,8.22526570800987,11.5098670174272,0.001,collapsed-R,3042.05038887226,0.001,5,2,interior,TRUE,1.785
2000,52,5000,3,0.001,0.001,200000,2000,497;1482;1827,0.00419318357993511,4.58930599342911,10.8692671828061,0.001,AIW-N,2980.01531467895,0.001,4,2,interior,TRUE,5.86600000000001
2000,52,5000,3,0.001,0.001,200000,2000,497;1482;1827,0.00419318357993511,4.58930599342911,10.8692671828061,0.001,collapsed-R,2701.59198912999,0.001,5,2,interior,TRUE,1.87300000000002
